,date_collected,itemid,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
1735,07082023-2349,9115737418,238345847,100629,Pantainorasingh Hot & Spicy Sweet Chili Sauce 435mL,435ML X 1,0,23800000,23800000,0,,Pantainorasingh,14,12,,11,0,0,1,0,12,5.0,12,24,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['993d7f04402a2cd9eb776213175af025', '3f08d97da7f34285cdca2ff3aa0111b8', '31590497afdc07d03e1b6a36cd4011f7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1736,07082023-2349,7249182527,238345847,100631,Pedigree Puppy Canned Dog Food 400g,400G/GR X 1,0,12000000,12000000,0,,Pedigree,110,439,,414,12,5,3,5,439,4.88382687927107,40,3398,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['07a88c18508ca716adcf8793e66d4bed', 'f9d9e1159cd36c4db2faa889ba71135a', '6d4f7c7efee509687a2c34a6ff947591', '6e87722a84b9a134017fdc27c09cc1ee', 'b6b052df9195f0630fccf4387ef36888', '97095ce74b4af781e47f5bf74e9d9501', '4c0dcd0854da8e10ce4a00e08d4d3a58', '5bba091b2bd0ff41205494798aad4621']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1737,07082023-2349,18072871158,238345847,100629,Bundle of 5 Columbia's Frutos Soft Chewy 50's,50Piece X 1,0,18000000,18000000,0,,,6,16,,15,1,0,0,0,16,4.9375,70,36,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134207-23020-qlfaxn9q8bnv3e', 'ph-11134207-23020-a219wn9q8bnv8f', 'ph-11134207-23020-tx19wn9q8bnvdb']","[{'name': 'Variations', 'options': ['Bundle of 5'], 'images': None, 'properties': [], 'type': 0}]"
1738,07082023-2349,8170944475,238345847,100632,Nature to Nurture Toddler Fluoride Gel Toothpaste Flavor-free 50ml,50ML X 1,0,9900000,9900000,0,,,6,18,,17,0,1,0,0,18,4.888888888888889,3,62,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['400c9d349ea4e654b6dbbb7dbdfc3e24', 'ad4b5a520f129f306d00ed9da7261a7f', 'c0e980728d2e8d81baa8af3f24f2e864', '1912b62553480913b5bd13606e83532d', 'cb306c23373943c8a38fb2531507c4b6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1739,07082023-2349,11825255542,238345847,100629,Rebisco Sandwich Cream 10 Pieces 30g,30G/GR X 10,0,6600000,6600000,0,,,22,216,,208,5,3,0,0,216,4.949074074074074,20,483,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['f1b0c8cbc9f62c4ddac1b9f7de0c8ddf', '9ef2facb83fe1142bd125f9616cdaa2d', '692e8b1ff7f907fba3a78862d1ef20ee', '6df3b46c89c7dfb562cf40547c869ac2', '6e7a33dc7883e8aa2040c2720fb2cf07']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
1740,07082023-2349,5453735789,238345847,100632,Tiny Buds Natural Rice Baby Bath 200ml,200ML X 1,18900000,15700000,15700000,17,17%,Tiny Buds,119,304,,288,11,2,1,2,304,4.9144736842105265,69,812,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['bffd64651fb82ecb89193bd4d052a2ce', 'f1acff3adc034f6ca439f0b8f4cc9f3f', '1d1335719ed2a797e02581fbed058d8d', '7bd00ac0e89dd7a2ca3f13450488492c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1741,07082023-2349,4379209021,238345847,100629,Lala Fish Crackers Sweet Chili 100g,100G/GR X 1,0,3200000,3200000,0,,None,28,57,,55,1,1,0,0,57,4.947368421052632,8,213,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['dca5eb2423da9009b2aced09510c4838', '47bddd07f480dd0eb1014cf99c9fee27', '1ca5d0eb20f210739ab2b257fd056108']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1742,07082023-2349,22630561514,238345847,100001,Charmee Sanitary Napkins All-flow with wings Sulit Pack 20's with Charmee Pantyliners 20's 2 Packs,20Piece X 1,10500000,9500000,9500000,10,10%,,8,33,,29,4,0,0,0,33,4.878787878787879,63,65,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['ph-11134207-23030-d11aslozsfov47', 'ph-11134207-23030-j6tdslozsfovd9', 'ph-11134207-23030-8r80bmozsfovd5']","[{'name': 'Bundle', 'options': ['2+1'], 'images': None, 'properties': [], 'type': 0}]"
1743,07082023-2349,9330701852,238345847,100001,Tena Absorbent Underpad Large 8s,8Piece X 1,23100000,18700000,18700000,19,19%,Tena,19,24,,24,0,0,0,0,24,5.0,30,228,1,False,"Cabuyao, Laguna",False,False,False,False,False,False,False,"['ab4825b6f28ed57890c66a8a9e530fca', '8ef6554e957a8da8863b37d03d7de17b', 'f627f6732915a59d39a46b78a69cbf7f', '7f21da32f247470e48488c29a2cc7215']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1744,07082023-2349,18941013506,238345847,100632,Baby Dove Head to Toe Body Wash Soothing Moisture 365mL,365ML X 1,0,36500000,36500000,0,,,10,23,,22,1,0,0,0,23,4.956521739130435,9,49,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['09d0a53545a8c3d5b7a83efc7430710f', '2c2ec56782fd5ea09f21b19c3a4326ea', '6764d9ac7b3f3eb2f21a979baf1c85f7']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
1745,07082023-2349,8314990164,238345847,100632,Happy Diaper Pants Xxl 24 Pieces,24Piece X 1,0,23700000,23700000,0,,HAPPY,20,196,,188,5,1,0,2,196,4.923469387755102,66,459,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['5c8fb503bb1662434ea7f219121e7f98', '4989dfc0a486eeda6d0da6e1fafc179f', '7729d941e8fd58c0ed23941fe2e08b18', 'e1a423a8924dbc765a354d2c2edab188']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1746,07082023-2349,5943823679,238345847,100629,Halls Honey-Lemon Candy 50 x 2.8g,2.8G/GR X 50,4100000,3700000,3700000,10,10%,HALLS,50,182,,173,4,3,0,2,182,4.9010989010989015,129,413,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['c2aed689aa615cb2c343c6d0c29e1c1a', '8de7382ae813bdcaa95072376fc2a416', '75e2bd43bb55f995355feadf9760f451', 'be02c65eedb2cf061ecbbbaae3ab22ef', '3bbb6848a36864ec5300e4e9b4ace553']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1747,07082023-2349,10632996667,238345847,100001,Modess Ultra Thin All Night Sanitary Napkins 10S,10Piece X 1,15300000,13100000,13100000,14,14%,,25,147,,138,3,1,1,4,147,4.8561643835616435,12,518,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['2b424731747994f9fea50053adf25d57', 'c16df4c074999e8055ad148f3abe453a', 'd9b3dd9c1f011161c0101061ec1739c2']","[{'name': 'V1', 'options': ['O1'], 'images': None, 'properties': [], 'type': 0}]"
1748,07082023-2349,18455823219,238345847,100630,SkinWhite Whitening Kojic Acid + Retinol Soap 65g,,3900000,3800000,3800000,3,3%,,17,35,,29,4,1,0,1,35,4.714285714285714,125,144,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['b8465b1c0f5434cdedcbc1c33b37c469', 'c0f012a90deb328263abbbccbf5117ce', '114b852dfcd5e5fd9a675752fa6339e5', '06c2f6e1f04e3a432e34274cc1e07274', '77f5dc9d84a2831cb058591fd7d5bed1']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
1749,07082023-2349,5797236556,238345847,100629,Vitacubes Display Box Citrus Mix 10 Packs 50g,50G/GR X 10,0,17200000,17200000,0,,,69,110,,104,5,0,0,1,110,4.918181818181818,10,289,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['818771ee93c5f2c728a173011f171347', '13d51d3eb681234d3a6388e5f7d75950', 'b4f562ce5e89480ead41308c3fbec537', '8688176903de959df693ca59becec325']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
1750,07082023-2349,5533447852,238345847,100001,Colgate Portable Toothbrush with Free Colgate Regular Toothpaste 25ml (Assorted),1Pack X 1,0,15900000,15900000,0,,Colgate,98,95,,92,2,1,0,0,95,4.957894736842105,168,282,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['ebc2ef450d7bf34b46da542e0d35e039', '3219dec76c0ee0a9a361dfa7a6150791', 'c73c054ae10ef9128a61ef7c610bec4a', 'c0a72571c767d4646d142f4323fac508']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1751,07082023-2349,12974620060,238345847,100630,Organic Skin Japan 4x Intensive Whitening Soap with Vitamin C 100g,100G/GR X 1,14900000,8000000,8000000,46,46%,,62,58,,52,2,2,0,2,58,4.758620689655173,79,235,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['1e8e8d09678192011ac04f7857e00ed7', '902fd8258888e21b8f91c1d4fa6887fd', 'a7858237de6c3dee59747914a549bd2d', '9a59b3f90624f5e0f0e775bde21a74cc', 'eb41a765b2431fb332d96b9c64e13a07', '1686615d4a11edbf3038aedf3103c6cc']","[{'name': 'Size', 'options': ['100g'], 'images': None, 'properties': [], 'type': 0}]"
1752,07082023-2349,21667043004,238345847,100629,Cabalen Bagoong Sauteed Shrimp Paste Spicy 250g,250G/GR X 1,0,9900000,9900000,0,,,9,24,,22,0,0,0,2,24,4.666666666666667,36,84,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['679461b34e977142f92af5de019f8e86', 'c8071a886adda7f29fcfe27a4e7bd947', '736605dfdb9e2a0180d36a99865141b6']","[{'name': 'CabalenBagoong', 'options': ['Spicy'], 'images': None, 'properties': [], 'type': 0}]"
1753,07082023-2349,5252857530,238345847,100629,Ufc Golden Fiesta Cooking Oil 3.785 L,3.79L X 1,0,52900000,52900000,0,,UFC,44,158,,152,3,2,0,1,158,4.930379746835443,1,400,1,False,"Calamba City, Laguna",False,False,False,True,False,False,False,"['30fbb8aeec94613f185029f99dbb13d4', 'b48f194f2f1a375af6b10375b3fd22b9', '619645cee1a3eb025cba48bcfd5e0605']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1754,07082023-2349,7433474286,238345847,100632,Tender Care Sakura Scent Hypo-Allergenic Baby Wash 500mL,500ML X 1,23700000,21600000,21600000,9,9%,tender care,484,1653,,1596,29,10,8,10,1653,4.934019370460049,348,3231,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['a5de467478774f4a97a4a517602c6334', 'e88927e84d5738dafdb3b154a08452a7', 'dce6dadb09c1cc4af213f76e39be14bb', 'ff5ceee869c507d7523f7e6633809e99', 'd744edce64f6fc2467389efb4b612b8a', 'cc9f2262d847f0c7282bdf25dea04087', 'f611ee3f4592bf45b03b10de1c3494f8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1755,07082023-2349,14548832508,238345847,100630,Organic Skin Japan 4x Intensive Whitening Lotion SPF 30 with Vitamin C 100ml,100ML X 1,30000000,16000000,16000000,47,47%,,40,32,,32,0,0,0,0,32,5.0,23,74,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['68d2e70d41922f8aaa91617ea1288d6a', '536c0f0c37d9d4ce3c05dd118e8512d3', '8a4804dc590142169102701ab68bb2b3', '3e968e936a097675308a70b63a27fce6', '76ffcaa23ee195e54abd49ddc0297da3', '27e137d6425cda8683cfb9a1a981f51c']","[{'name': 'Size', 'options': ['100ml'], 'images': None, 'properties': [], 'type': 0}]"
1756,07082023-2349,10825256090,238345847,100629,Superstix Milk Big 110s - 660g,660G/GR X 1,0,14900000,14900000,0,,,49,160,,150,5,2,1,2,160,4.875,4,355,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['21dbdab71254de3cded146283794fc59', 'feb2dfe0244449ee4f917b8af7719dc9', '45801771482c88f904d68955c64b60d0']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
1757,07082023-2349,6142127166,238345847,100630,Dove Ultimate Repair Fresh Lily Deodorant Spray 150ml,150ML X 1,26000000,22800000,22800000,12,12%,Dove,77,148,,147,1,0,0,0,148,4.993243243243243,1190,293,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['42ed1594e3923d84b8f97184fb364ec3', '7836328e731665eda41d8b52294d6b1d', 'ddd2ed2a456887113d1b45cd9b6f9963', '219c12d1a26a8b1d2cd4881c029cb922']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1758,07082023-2349,8114613659,238345847,100629,Growers Cashew Nuts Salted 80g,80G/GR X 1,0,10000000,10000000,0,,None,122,411,,385,13,3,6,4,411,4.878048780487805,54,1565,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['063a4880b993cdda1bd151fbe9f66428', '58aa0ef879269577a4736ae343530aaf', 'e70f27f98c42ce31edc649ffb0401eb0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1759,07082023-2349,4057510827,238345847,100629,Mega Prime Choices Chili Oil 150g,150G/GR X 1,0,10900000,10900000,0,,Mega Prime,108,222,,210,7,3,0,2,222,4.905405405405405,25,494,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['271edb02d3bcb0d9a1868bef6753e1b4', 'd07f1d2d268f40c492bf4e34fff17487', '451c35673c4b2db3a5e255e8177220c4', '32f8b18a66cb2c492cc3d34673b902fb', 'd73c954eae0f7c73318e166f97237ad5']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1760,07082023-2349,3752975641,238345847,100629,UFC Tomato Sauce Guisado 1kg,1KG X 1,0,8600000,8600000,0,,Ufc,9,61,,58,2,0,0,1,61,4.901639344262295,20,294,1,False,"Calamba City, Laguna",False,False,False,True,False,False,False,"['33abe7138bf6172dbb17f3f51e296f73', '5308cbc0303726f0ea3dcb546c6d2f58', '3f59a95d968a871e766b0d3a05c7c9c9']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1761,07082023-2349,10827294539,238345847,100629,Barilla Arrabiata Sauce 400G,400G/GR X 1,0,19500000,19500000,0,,,25,24,,21,1,0,0,2,24,4.625,1,107,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['dc49e46fb54f3b3bc6e1ef5a2155310b', '200ce31eda01e6d6b26a93f254f7a2ba', 'd82d8c610b223f5194690d2b0f992fd3', 'b866cb7d546dfec3dd454b27501aeb24', '7d465429b3efd27b4b2d238e87c2dc7e', '580f2af06e1920b6827610bbc9f3ad1f', '311c03ea9ece2234f2fd9e0eff842d67']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
1762,07082023-2349,9299262142,238345847,100632,Enfagrow A+ Three NuraPro Milk Supplement Powder for 1-3 Years Old 4.8kg,,0,534000000,534000000,0,,,51,275,,256,9,3,3,4,275,4.864963503649635,1917,760,1,True,"Liloan, Cebu",False,False,True,False,True,False,False,"['9108b6e31a754300419a8ddab436aa04', '57ca53729577bafe23fcc0f08d68deb1', '65452c99e40e9ad7f01a7dbb3228710d', '8a07e2912ea9ca979246cb583ba4e390', 'c48eb11c9c058ef0d976054bb9aa30b1', 'b090a7f9f94cfa45dd465ded1987fb7c']","[{'name': 'Size', 'options': ['4.8kg'], 'images': None, 'properties': [], 'type': 0}]"
1763,07082023-2349,6742131481,238345847,100630,Dove Ultimate Repair Dark Marks Corrector Soothing Jasmine Deodorant Stick 40g,40G/GR X 1,25000000,22800000,22800000,9,9%,Dove,74,182,,175,7,0,0,0,182,4.961538461538462,95,517,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['d44458449f9e5684e95f09840d0915ad', '7be1b483d7fe9bacad9e823d042fe426', 'df20ed559ff75c81dc0d9c616e770d59']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1764,07082023-2349,4763642015,238345847,100636,Albatross Bathroom Deodorizer Sampaguita 100g with Holder & Refill 2's,100G/GR X 2,0,20300000,20300000,0,,,20,61,,58,1,2,0,0,61,4.918032786885246,8,197,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['ce5169060c033b554d7dc75b411bb76e', 'f1ba021c6ef328783230156d347b0a19', '5c842a68dd8b2a16072d0824f5de1f51', '3683e38288e90387ebb9c98ea0d34ef1']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1765,07082023-2349,6152703295,238345847,100629,Datu Puti Sukang Iloko 250ml,250ML X 1,0,5600000,5600000,0,,Datu Puti,92,143,,134,4,3,1,1,143,4.881118881118881,69,534,1,False,"Calamba City, Laguna",False,False,False,True,False,False,False,"['13d7f5d10cc7e63a7530346c70be5ee7', 'a4f0d4ea033767c833b8007f70ede68b', 'ab5af04222d6d5265ea1a23659b705e0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1766,07082023-2349,9814976697,238345847,100632,Bonna Infant Milk Box 2kg,2KG X 1,0,134000000,134000000,0,,None,69,354,,334,9,6,1,4,354,4.887005649717514,186,836,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['c51b250d559673cdb6e4798e78948a31', '757838ce312fa4b5ab0f5421e2602b43', 'f0c8732127ed9a630535f9afff5644ba', '3ee9e9bb9394b80acfd1966a6e236762']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1767,07082023-2349,6664018076,238345847,100629,Filippo Berio Balsamic Vinegar 250ml,250ML X 1,0,16200000,16200000,0,,Filippo Berio,158,196,,187,3,3,0,3,196,4.892857142857143,64,767,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['8f5ecfbb44be6967dae2a17b6509f158', 'e303e79ff4022da5e26d29ecd6346e11', '4a94fdb2d54859e541825098370c642c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1768,07082023-2349,8572959298,238345847,100629,Dutch Mill Soy Secretz Soy Milk Japanese Rice 230ml x 3,230ML X 3,0,6700000,6700000,0,,,41,102,,92,3,2,0,5,102,4.735294117647059,2,353,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['9c4cbec0562769796a1a4b1064df5d79', '77e807f107420ac3f43ec10891ec5ab3', 'a8a0e98f401ce5a9de4138d90ab4f402']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1769,07082023-2349,19773986102,238345847,100636,Mighty Clean Detergent Powder Original with Optical Brightener Powder 1kl - (pack of 6),1KG X 1,30000000,23400000,23400000,22,22%,,3,31,,29,1,1,0,0,31,4.903225806451613,309,98,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134207-23020-3s78t37a5snv50', 'ph-11134207-23020-m9r7t37a5snvdb', 'ph-11134207-23020-jt78t37a5snv49']","[{'name': 'Variations', 'options': ['Pack of 6'], 'images': None, 'properties': [], 'type': 0}]"
1770,07082023-2349,19365417184,238345847,100631,Buy 6 Pedigree Puppy Chicken Chunks in Pouch 130g + FREE IAMS Mother&Baby Dog 100g,130G/GR X 1,35200000,25200000,25200000,28,28%,,9,25,,22,1,1,0,1,25,4.72,43,104,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['sg-11134201-22110-ta6itfjadfkvbf', 'sg-11134201-22110-ui8lrcjadfkv58', 'sg-11134201-22110-f4lnrcjadfkv75']","[{'name': 'Variations', 'options': ['x6'], 'images': None, 'properties': [], 'type': 0}]"
1771,07082023-2349,6842209025,238345847,100630,Ponds Clear Solutions Mineral Clay Face Cleanser for Oil Control 90g,90G/GR X 1,19100000,17500000,17500000,8,8%,Pond’s,92,138,,135,3,0,0,0,138,4.978260869565218,19,316,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['648f8e99ed1e5545d826b110b531593d', 'bfd69838537d4a4e3621207cf0f6dc90', '147434f1cec6ea06cbf75a30d041245f', '3f67ee782ee3acb2c9e4d9398b75cc40', 'b35dc715b5a80dd9fd893cb22e5be1d1', 'd81aab249d6dd8c84d6d955b761fcd48', '02f5fda1fd223275b927051c26abd1bc', '5c21cfbef514f7b488a0f6e41b445e14', '174608c51a25f6885a4917dc8d7e9103']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1772,07082023-2349,4196874414,238345847,100630,Cream Silk Triple Keratin Rescue Hair Fall Defiance Ultra Conditioner 340ML,340ML X 1,36100000,33200000,33200000,8,8%,,20,65,,64,0,0,0,1,65,4.938461538461539,42,159,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['3f59eaa5205bdce8d49a9f96485c1592', '96d39b698eeb1af0139751657141bf84', '8b50d0e70b5388d4b83a9193b8d1da83']","[{'name': 'N/A', 'options': ['N/A'], 'images': None, 'properties': [], 'type': 0}]"
1773,07082023-2349,6357373295,238345847,100629,Mega Prime Choices Vermicelli 250g,250G/GR X 1,5300000,5100000,5100000,4,4%,Mega Prime,36,160,,155,2,2,0,1,160,4.9375,15,492,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['6d1088e0a3f1ce24654254cd2cfde0a4', '64b5592fbefdf7652a6a99b005eb0ee9', 'f2e20d0ba341d02b2cd527e4946e6d08', 'fc4474b267f9e4251925ac8c8ab0062f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1774,07082023-2349,6236163557,238345847,100632,NAN® INFINIPRO® HA THREE Follow-Up Formula for 12-36 Months 2.1kg,,0,279000000,279000000,0,,Nan,69,373,,349,7,2,2,13,373,4.815013404825737,164,1210,1,False,"Cabuyao, Laguna",False,False,False,False,False,False,False,"['ph-11134207-7qul0-lg24tfkjz7g057', 'ph-11134207-7qul2-lg24tfkk0m0g6d', 'ph-11134207-7qul0-lg24tfkk20kw6a']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1775,07082023-2349,12895821219,238345847,100630,Mighty Shield Antibacterial Liquid Hand Soap - Shang Scent 400mL,400ML X 1,20500000,10300000,10300000,50,50%,,16,31,,29,2,0,0,0,31,4.935483870967742,2,89,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['c9fb96061549f746d226da2b2963cd2a', '13b13cbc2a4531b40f180d4cfd9577dc', '245915bad1328bc8403f7748fb74215f', '253b485aceb547f441b37f641bccd22f', 'd3835a942d482d1ceb4adb2e09881780', '3583c4b4312b9645874488a12cc22445', '37d17e45064f414712647d6e83e7bbc5', '34d76f654910589edceb6f0e870ce3fc']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
1776,07082023-2349,5879471355,238345847,100629,Pantainorasingh Sambal Oelek 227g,227G/GR X 1,0,13800000,13800000,0,,Pantainorasingh,70,81,,75,2,2,1,1,81,4.839506172839506,1,273,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['c81c7f361459e9880301f2a4107e99a0', '5988094bb15ed5d0c1a7c43c322d1438', '51fd555eaba7787e73d12cff6ab0b474']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1777,07082023-2349,4641211885,238345847,100001,Oral-B Charcoal White Toothbrush 3s,3Piece X 1,0,39900000,39900000,0,,Oral-B,34,46,,41,3,2,0,0,46,4.8478260869565215,5,98,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['977906ca31658819b949e0663d5b8054', 'f5e41053dfb5eeedbaf44578caf753ea', 'a053a9dbdd6f7af8b0b8c3b7badf1598', '739fe080060bc6e82958e49b2946c5b5', '324b9bad7e939d7bc0d138e654d57f25']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1778,07082023-2349,9114629214,238345847,100629,Oishi Marty's Spicy Vinegar 90g,90G/GR X 1,0,2000000,2000000,0,,,59,224,,218,3,3,0,0,224,4.959821428571429,16,789,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['859f9f81ec3e5eb1402978c4523eaaf2', '38dff12cfd68eeb05c2c5856fedb8644', '8034793bce9c9953f0f441e379bb7325']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1779,07082023-2349,20760056185,238345847,100629,Milo Zero Added Table Sugar Powdered Choco Malt Milk Drink 26g - Pack of 10,26G/GR X 10,0,16000000,16000000,0,,,20,42,,38,3,0,0,1,42,4.833333333333333,79,171,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['0cde4e147db99010a5b23290164f11d4', '9b9e8d8d9c381d6f69033c3f9a473499', 'd0b29dfd46daa57bdcb7846484c2ab87', '639dd92e645b40bc5e9b29ae145b9813', '80e62f766d6c368c2bc333bd0a907fe9', '3574f7130390ee970d17d8ca35f31c28', '358697b77f0ebd0e5357c290b6c4235a', '1c6dafa7de53b53a0fe65269838caf33']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
1780,07082023-2349,5633490958,238345847,100629,Clara Olé Mango Jam - 320g,320G/GR X 1,0,12300000,12300000,0,,Clara Olé,238,371,,362,4,2,0,3,371,4.946091644204852,23,865,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['4b107f1bf4efbd9ac380c78622ebea9b', '56881336cc8e054572a0a31b89bc72d0', 'e0fa9c18f8a22ebd1effcc8a4db3ef88']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1781,07082023-2349,3752000666,238345847,100629,Heinz Seriously Good Mayonnaise 480ml,480ML X 1,0,28100000,28100000,0,,Heinz,131,135,,123,4,4,1,3,135,4.82089552238806,12,338,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['74a25f783cf570f369a93129ca0759c1', 'fee62bc5d7fa936d4b21c5054ed269e4', '25131a13434dfdc367f99448da13ad61']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1782,07082023-2349,3730668313,238345847,100630,Olay Skin Total Effects 7inOne Touch of Foundation BB Crème Spf 15 (50g),50G/GR X 1,0,79900000,79900000,0,,Olay,27,21,,21,0,0,0,0,21,5.0,2,55,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['5da011b09b7ed33e76cf597df503835a', '296112047de97dbd5d063cefbc459e4e', '1cffa96d3e9b5d9ac71a3b6edb7cbbed', 'a7e95f521abf2a2ca6829670f3b00da3']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
1783,07082023-2349,9114574380,238345847,100629,Florence Macapuno 340g,340G/GR X 1,0,10200000,10200000,0,,Florence,46,89,,84,1,3,0,1,89,4.876404494382022,20,261,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['4c470336de300268ebfe4d8967a2ebd8', 'db13094390c099d1f0fc9e7ae452b98f', '542271f9fb50461a1e1b119c7a6a5042']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
