,date_collected,itemid,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
752,10292023-0606,9804033646,238345847,100636,Mortein NaturGard Multi Insect Killer Spray with Citronella Oil 250ML,250ML X 1,17900000,16100000,16100000,10,10%,Mortein,109,424,,396,11,8,2,7,424,4.856132075471698,289,919,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['1a05bd3770b10679a50d956021b78c9b', 'ef9399cd75269da4fb88e284107f04b5', 'eef04ce1c59f889f2930e993761b06d5', '87f66fda8b622910e114b4fd4dfdb1e7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
753,10292023-0606,6357373295,238345847,100629,Mega Prime Choices Vermicelli 250g,250G/GR X 1,5300000,5100000,5100000,4,4%,Mega Prime,65,213,,206,3,2,0,2,213,4.929577464788732,118,794,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['6d1088e0a3f1ce24654254cd2cfde0a4', '64b5592fbefdf7652a6a99b005eb0ee9', 'f2e20d0ba341d02b2cd527e4946e6d08', 'fc4474b267f9e4251925ac8c8ab0062f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
754,10292023-0606,6542403831,238345847,100630,Rexona Men Deodorant Roll-On Quantum 25Ml,25ML X 1,7000000,6700000,6700000,4,4%,Rexona,38,305,,288,7,4,2,4,305,4.878688524590164,220,1143,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['ph-11134207-7r98r-llua2fbve2z34c', 'ph-11134207-7r98s-llua2fbv1fqpad', 'ph-11134207-7qul3-lj6h5so6qhaeb1', '7348cd841f292e2d97e14e0e2f995c2f', 'ph-11134207-7r98q-llua2fbv2ub529', 'ph-11134207-7r98q-llua2fbv48vl88']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
755,10292023-0606,6742138961,238345847,100630,Axe Body Spray Black 50ml,50ML X 1,10900000,10500000,10500000,4,4%,Axe,72,189,,158,11,5,3,12,189,4.587301587301587,56,783,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['cc6ab4ac71af0da988ec111f5cfb5a09', '51eb58137b4b0c6683895c331aa0d092', '0725887c840fc8260d3d8acba2cd6f69']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
756,10292023-0606,6732520889,238345847,100630,Safeguard Lemon Fresh Liquid Hand Soap Refill 200mL,200ML X 1,0,6900000,6900000,0,,Safeguard,177,950,,900,30,9,1,10,950,4.908227848101266,256,2833,1,True,"Liloan, Cebu",False,False,True,False,True,False,False,"['5144dba82f56d893fe2a2b022bb84c77', '9ed10e18dc87500d6c14d72d5fef03f2', 'e15b7b994b6aff5b53f59f677301697c', '75be1f335d301d12bdce056c3329dd1c', '465f0cf232181ffeb26885d46b6cebb0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
757,10292023-0606,8815740266,238345847,100629,La Costena Pickled Jalapeño Nacho Slices 220g,220G/GR X 1,0,12500000,12500000,0,,La Costeña,113,113,,105,5,3,0,0,113,4.902654867256637,22,381,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['a122f772cb534051ff06e554455d7fa7', 'eb14899ed80495d2c78bfde524f10b47', '876927c694d8d3a095334d527c42822f']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
758,10292023-0606,7941995330,238345847,100636,Breeze Power Machine with Rose Gold Perfume Liquid Detergent 980ML,980ML X 1,19400000,18100000,18100000,7,7%,Breeze,198,483,,450,13,9,4,7,483,4.858921161825726,71,1483,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['230c44dc46d41ac80ba25cfd003a71ca', 'b744dc3167eb5a30ecd3638c64666d84', '4f5bdb842ed3abbfa30d3ddddf80e55e', '498fc5926ea967db1d5ac27a98172f1c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
759,10292023-0606,3155530304,238345847,100630,Pond's White Beauty Toner 60ml,60ML X 1,6600000,6400000,6400000,3,3%,Pond’s,239,402,,365,20,10,5,2,402,4.843283582089552,155,1018,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['d70704e3c843f84caa68f0e47a42e01f', '2175ee41c9819c6cc47e1fe584b811af', '47cb9371a4369f47353db9f0da1d7fbc']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
760,10292023-0606,6642212930,238345847,100630,Vaseline Healthy Bright Lotion Spf 24 200Ml,200ML X 1,20900000,20000000,20000000,4,4%,Vaseline,333,532,,507,14,8,0,3,532,4.921052631578948,51,1230,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['12e2630eded553001f25fa19aa8c1dba', 'bee531e69fa98bc692d3015928d2b17a', '6d20e44042dce17bd756d7efada4b5bc', 'da68f3d173e8d241dfb01eb0ad27db64', '27a9371d3e26df764e07381b4a7fc22e', 'f3ba48d2e7a12a87f32dde9620104877']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
761,10292023-0606,4842127843,238345847,100630,Dove Shampoo Nourshing Oil Care 170ml,170ML X 1,17100000,16400000,16400000,4,4%,Dove,203,634,,596,15,14,4,5,634,4.886255924170616,141,1330,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['d752083989de57a4cbd46d6ac191ff24', 'c50292a1df455f97e038b7f898c805d6', '2d0bc3a65484abcf41cecc005cc86bd1', '2fcb8618f975ae443fcae361b209eb3e']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
762,10292023-0606,6742225865,238345847,100630,Eskinol Facial Deep Cleanser Classic White Blackhead Prevent With Mineral Grains 225ml,225ML X 1,10500000,10100000,10100000,4,4%,Eskinol,58,248,,232,7,7,1,2,249,4.871485943775101,95,681,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['084abbb59f9f6495ec0624a66dc976f3', '246d45a1d358b26d8aa10f47970f2c63', '38fd49e915b158b7d813063cff0caf1a']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
763,10292023-0606,4841986847,238345847,100630,Dove Body Wash Deeply Nourishing 550ml,550ML X 1,27500000,25400000,25400000,8,8%,Dove,249,452,,416,17,10,3,6,452,4.851441241685144,144,1214,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['b5c6a7ff3b13c5bb41bbde7ae6d6aa09', '9e9b1c20d7cb71f10c76d0d7858fee05', 'e7795b0730d77000e3a392381758228c', '0ad1b34c29326a4f1e860a68aa564960', 'eb1664c27656233453290f26a0078076', '11661fd098634fb764cb2d157f77b5bb']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
764,10292023-0606,5332843087,238345847,100632,Tender Love Powder Scent Baby Wipes 20's,20Piece X 1,0,1700000,1700000,0,,Tenderlove,132,810,,771,21,8,4,6,810,4.914709517923362,11,3913,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['0b4ebf53ff81d11597dc6de81feaa244', 'e46f3970660108d50a92359ad80b1ea9', '07cef78d083a26d3ddc03f214d5d4db5', '126ffd0ad41dced4055e58f9e4a3aeb9', '97be769493b91d8d4144c755b9d66f65', 'f5d9d3343970063e56c3b4a2dec7e6ce']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
765,10292023-0606,5529778007,238345847,100636,Tide Powder Detergent Professional with Downy 7.5kg,7.5KG X 1,0,135000000,135000000,0,,Tide,368,1183,,1137,24,13,3,7,1184,4.92652027027027,2,3438,1,True,"Liloan, Cebu",False,False,True,False,True,False,False,"['ph-11134207-7qukz-libf83ge83fg5a', 'ph-11134207-7qul6-lgudxlf8hzvq27', '12c8d1a25fc788a0951d12558a7f1b13', 'e1f29e242e726368a4614763504348a7', '2c6ab141610784eeed4b37de7ec0554b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
766,10292023-0606,8515964726,238345847,100629,Marca Piña Soy Sauce 1000ml,1L X 1,0,5800000,5800000,0,,,88,614,,586,13,6,1,8,614,4.90228013029316,274,1471,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['427fa7182693156d094a0d5277d88179', 'f3ba1c55b7a2f241e215e701219d82fa', '233301d7598b9309e974c94a6aaab35d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
767,10292023-0606,10024279751,238345847,100629,Knorr Liquid Seasoning Chili 130mL,130ML X 1,0,6500000,6500000,0,,,88,397,,373,11,5,1,7,397,4.869017632241814,201,972,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['5654176edcb7e6b780f4d6e82650eb17', '16b91ca8e6008a477fbe2f9af804bb71', '1842f1662eae171ab417ca2b3fbe0d6e', '6c9ef43a690c66823701eedc9a0d0139']","[{'name': 'N/A', 'options': ['N/A'], 'images': None, 'properties': [], 'type': 0}]"
768,10292023-0606,22834465357,238345847,100629,UFC Ready Recipes Kare Kare Mix 45g,,0,2600000,2600000,0,,,19,20,,20,0,0,0,0,20,5.0,102,183,1,False,"Calamba City, Laguna",False,False,False,True,True,False,False,"['dbcd6b117f8dae15102d1712926004d5', '2efe88c09f85b9eb39e2c0a451d12069']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
769,10292023-0606,16383689957,238345847,100630,Oxecure Daily Sunscreen 6g,,11900000,10900000,10900000,8,8%,,31,39,,38,0,1,0,0,39,4.948717948717949,21,167,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['20ed805dcc484eafd3b96208b3951d40', '2c23e2e63e3953f0f39d9e66eae267c8', '5a7dfc2825ce77879e2a0a1268b2d8b4', 'ce6dcf0b390ec9faabcda7af5f12efc9']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
770,10292023-0606,19460052465,238345847,100630,Snailwhite Gold Anti Aging Day Cream 7ml,7ML X 1,11900000,10300000,10300000,13,13%,,26,36,,35,0,0,1,0,36,4.916666666666667,34,106,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['7c1e57479a7897f835fc07ad51cb0be2', '916fbbb218e918f294d16bbd8f4f703c', '99f9e36dc222ce0401139ca9a11c90f3']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
771,10292023-0606,23553690694,238345847,100001,Betadine Povidone-Iodine Gargle 120mL,120ML X 1,0,19700000,19700000,0,,,6,4,,4,0,0,0,0,4,5.0,63,20,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['022e2a097a9d19fb43956d83f9408c4e', 'be657eceac9d0c951ceb3a3f1cc4258a', '0efe486301416295874f62547b5f645e']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
772,10292023-0606,9714589629,238345847,100629,CDO Meat Loaf 150 Grams,150G/GR X 1,0,2300000,2300000,0,,CDO,37,243,,224,10,0,2,7,243,4.830578512396694,213,1506,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['c3fe5882818715040bffcf76ce2b76af', '0ecd3339a1740f352fa43913e96ffbfa', '07d512c6a44912cea97925b8854ba3d7', 'e377e85fc3dfbbae85e0867903e8c9e3']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
773,10292023-0606,3242277892,238345847,100630,Cream Silk Ultimate Reborn Standout Straight Tri-Oleo Conditioner 350mL,350ML X 1,27800000,25900000,25900000,7,7%,Cream Silk,90,639,,613,12,6,5,3,639,4.924764890282131,65,1506,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['43d715aba5f0930990f770505bdb7fdd', 'c6f0bff9c3e283c72fa32ed803fd941f', 'db0941b3d903c6757d7a638c48f66756', '34b79578ff871804ec2dfa4d372fd961', 'bbc68f521fef858094693bd115627465', 'ca194939bfde77389039d6f56a11217a']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
774,10292023-0606,3732629396,238345847,100630,Safeguard Value Pack Floral Pink with Aloe Bar Soap 125g 6pid,125G/GR X 6,0,27800000,27800000,0,,Safeguard,71,461,,438,12,3,0,8,461,4.891540130151844,146,1337,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134207-7r98x-lm8hu0c6s5ip88', 'ph-11134207-7r98q-lm8hu0c6uynl4f', 'ph-11134207-7r98o-lm8hu0c6xrsh84']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
775,10292023-0606,7041998582,238345847,100630,Dove Go Fresh Beauty Bar Fresh Moisture 90g,90G/GR X 1,8000000,7400000,7400000,8,8%,Dove,201,540,,511,12,5,3,9,540,4.883116883116883,156,2024,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['sg-11134201-22100-i2l5xsdnmdiv67', 'f8678eea4f81e62d7714ae02cf7d9e28', 'sg-11134201-22100-ob4in8dnmdivf0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
776,10292023-0606,6842209025,238345847,100630,Ponds Clear Solutions Mineral Clay Face Cleanser for Oil Control 90g,90G/GR X 1,19100000,17500000,17500000,8,8%,Pond’s,118,156,,153,3,0,0,0,156,4.980769230769231,26,381,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['648f8e99ed1e5545d826b110b531593d', 'bfd69838537d4a4e3621207cf0f6dc90', '147434f1cec6ea06cbf75a30d041245f', '3f67ee782ee3acb2c9e4d9398b75cc40', 'b35dc715b5a80dd9fd893cb22e5be1d1', 'd81aab249d6dd8c84d6d955b761fcd48', '02f5fda1fd223275b927051c26abd1bc', '5c21cfbef514f7b488a0f6e41b445e14', '174608c51a25f6885a4917dc8d7e9103']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
777,10292023-0606,4556193360,238345847,100632,EQ Plus Tape Baby Diapers Jumbo Pack Medium 48's,48Piece X 1,36600000,33100000,33100000,10,10%,Eq,120,826,,784,27,6,3,6,826,4.917575757575758,12,2154,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['2a4d4993be4222f1ff1164381b40dd59', 'd3624bd7ac2faf0a0667e29cb86c0816', 'a0b07b6218ad019e0a44e86241620e4b', '4033394257ebebf70ce8c2a9cf9810f8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
778,10292023-0606,21675671818,238345847,100629,Valda Pastilles Lemon Menthol 20g,,0,5300000,5300000,0,,,20,48,,46,2,0,0,0,48,4.958333333333333,108,288,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['6872d67a6ada12a0344f0ba21ccbd06d', 'b1365cf10a1c9970ae797a189d1db6de', '1a12d1541643bcc1c463b9d4c831876a']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
779,10292023-0606,18660076265,238345847,100629,Gold Honey Flakes Honey and Berries 180g,180G/GR X 1,0,11500000,11500000,0,,,98,143,,134,4,1,1,3,143,4.853146853146853,97,441,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['7ce8e2cbb468d8b882d32f2e7ae9ae92', '828163efa29f604e988dcfca552cda8d', 'b3db6aed0d320c72b66c573dd5bf7fb6']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
780,10292023-0606,7734783508,238345847,100632,Cerelac Baby Food Mixed Fruits & Soya 120g,120G/GR X 1,0,8000000,8000000,0,,Cerelac,296,1761,,1705,30,12,5,9,1761,4.940374787052811,54,4108,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['sg-11134201-22100-eigw4y1m6wiv62', 'sg-11134201-22100-9qswp31m6wiv9d', '3ba42dc0beddda020ff69ab59881ef86', '42d7d5ca24f8ad589bdada0688333ffe']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
781,10292023-0606,9687511035,238345847,100632,Huggies Dry Diapers Small  2 Packs 76 Pieces,38Piece X 2,68200000,57900000,57900000,15,15%,None,66,487,,477,8,2,0,0,487,4.975359342915811,674,1224,1,True,"Liloan, Cebu",False,False,True,False,True,False,False,"['90ed2a8f7c8db67ac1e414977b48a6fb', '7bcc8e62586732f9f478cd747697fd3a', '1d8595016331e951dba6b9ab8eaf64e5', 'f00ea22d8326a2ca3fd6e84f43725fa9']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
782,10292023-0606,10233031502,238345847,100001,Modess Long Maxi with Wings Sanitary Napkins 8s,8Piece X 1,5100000,4600000,4600000,10,10%,,66,379,,357,11,7,2,2,379,4.897097625329815,116,1475,1,False,"Liloan, Cebu",False,False,False,True,True,False,False,"['71c60fd41ce35722724e7b8fee36d5ec', 'cca4f9646577cf3041256145a3d59caa', 'aef09d0f0a703a9cdcbecb7b854f9f38']","[{'name': 'V1', 'options': ['O1'], 'images': None, 'properties': [], 'type': 0}]"
783,10292023-0606,6641194998,238345847,100636,Downy Fabric Conditioner Mystique Refill 600ml,600ML X 1,0,15900000,15900000,0,,Downy,173,588,,559,13,7,3,6,588,4.8979591836734695,75,1794,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['ph-11134201-23020-msrf1jmnbrnv5f', 'sg-11134201-22100-lw5if8xep6ivf2', 'bb1bbab491f53d45f1043959d4097351', '2d874dd4b2f091f75e6d7a36ad8fc752']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
784,10292023-0606,7682112827,238345847,100630,Dove Bar Sensitive Skin 100G,90G/GR X 1,8000000,7400000,7400000,8,8%,Dove,223,572,,525,27,9,3,8,572,4.84965034965035,286,1790,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['ph-11134207-7r98s-llu6k8229s6p83', 'ph-11134207-7r990-llu6k8226z1t68', 'ph-11134207-7r990-llu6k8228dm9d8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
785,10292023-0606,14030826321,238345847,100632,Huggies Magic Comfort Eco XL - 20 pcs,20Piece X 1,0,22000000,22000000,0,,,57,122,,119,2,1,0,0,122,4.967213114754099,235,485,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['313c33ebce052c0b44f13ede37925332', '366c334df07c0c47e03a7d36ac3b8fde', 'e8bf805967a99b68282cc91375c51f07', '5d04e61b685dc4f9eac8422ce721cd10', 'b9d27db39098ee53af50ef567d50ca7f']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
786,10292023-0606,5023595621,238345847,100630,Fiona Cologne Rosy Red Flip Top 100ml,,0,4400000,4400000,0,,Fiona Cologne,89,298,,274,17,4,2,1,298,4.882550335570469,22,1317,1,True,"Calamba City, Laguna",False,False,True,False,True,False,False,"['280e4a3a985eca6ddf4ba441b1034e7b', '340660fe8cebb6fb5b1761936353f3e4', '8fc26b1422ed85c2d0bf61603f411665', '92fa69af4e13549de283fb2e56c85a92']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
787,10292023-0606,23268625184,238345847,100629,Knorr Chicken and Corn Soup Mix 60G,,5500000,5400000,5400000,2,2%,,49,93,,90,3,0,0,0,93,4.967741935483871,30,436,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['92b505bec35de7f40cfeb52537d2f325', 'a28507b8ca33931e98859f2a4506b96a']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
788,10292023-0606,5542119783,238345847,100630,Tresemme Keratin Smooth KERA10 Conditioner 620ml,620ML X 1,50200000,45500000,45500000,9,9%,Tresemmé,87,205,,195,5,2,1,2,205,4.902439024390244,52,576,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['1ebf928ca127103dec1c0b15ee80c27b', 'd3847e8d623c318e69202e10b5aca6bb', '3dd641c3b7e5a35e878ae082cfef873c', '8be420b6de09be28a6c8665117efa18d', '707c4ebde7daf35a58ef132876c6b97d', '302ae5765a689085f0b2de47f98bb0d0', '5a093fcbec851aa2a25bd2176861472a', '9cad8f2b80442f6a47d7c1105cedbcd0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
789,10292023-0606,6742131481,238345847,100630,Dove Ultimate Repair Dark Marks Corrector Soothing Jasmine Deodorant Stick 40g,40G/GR X 1,25000000,22800000,22800000,9,9%,Dove,112,214,,206,8,0,0,0,214,4.962616822429907,61,665,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['d44458449f9e5684e95f09840d0915ad', '7be1b483d7fe9bacad9e823d042fe426', 'df20ed559ff75c81dc0d9c616e770d59']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
790,10292023-0606,4165053704,238345847,100001,Sensodyne Gentle Whitening Toothpaste 100g,100G/GR X 1,0,15600000,15600000,0,,None,48,109,,106,1,2,0,0,109,4.954128440366972,40,277,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['e9fc3c45f947192acae98de1c80d134a', '2eabd88b85524889a63f5abb7018b57a', '7d51c1b8a15021b624490135009ec6a9', '799b07eb97309e4cdd8fd796a5977be4', '399ccc08c0be312dd51acc7e8c5cd2fc']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
791,10292023-0606,15030826578,238345847,100632,Huggies Magic Comfort Jumbo XL 32 Pieces,32Piece X 1,33500000,30300000,30300000,10,10%,,30,116,,109,7,0,0,0,116,4.939655172413793,138,436,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['fdeedaefcb4e7183a1e387c09098b3b2', 'df7e1151d13e67c3a0eeb44ad04da046', '5d04e61b685dc4f9eac8422ce721cd10', 'b9d27db39098ee53af50ef567d50ca7f']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
792,10292023-0606,18255931121,238345847,100630,SkinWhite Classic Powder Silk Deo Deodorant 40ml,40ML X 1,0,7400000,7400000,0,,,17,61,,58,3,0,0,0,61,4.950819672131147,49,229,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['10897bf3276bd8b890cfd51d57a0c280', '80c3079ff1f46565e688f9262185a781', 'de6ed1f14c0bb96a109333b475f79b28', 'dd1797115af5bee0de89fcb58d4e754c', '77f5dc9d84a2831cb058591fd7d5bed1']","[{'name': 'Default', 'options': ['Default'], 'images': None, 'properties': [], 'type': 0}]"
793,10292023-0606,12589729515,238345847,100632,EQ Pants Jumbo Pack XXL 40's Baby Diaper Pack of 2,40Piece X 1,0,78800000,78800000,0,,,77,720,,700,16,1,2,1,720,4.961111111111111,685,2054,1,True,"Cabuyao, Laguna",False,False,True,False,True,False,False,"['e77d9c27550b9b862097d9fe56507c67', '009b83579a475639caf8904c5d3799fa', 'd24ce837c5be8344bc1960a6f5cb990d']","[{'name': 'Variations', 'options': ['Pack of 2'], 'images': None, 'properties': [], 'type': 0}]"
794,10292023-0606,4456145202,238345847,100001,Caress Maxi Overnight Adult Diaper Large 8's,8Piece X 1,35300000,31900000,31900000,10,10%,Caress,49,271,,262,6,3,0,0,271,4.955719557195572,5,1758,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['7c033aa9baf19ca1a95c27d24353bccd', '5e80d2418db6026bdb1e1d5a32c2b2f1', '311fcf9a49ca39c67be3ee864bce37ec', '79fa935cd42864275e700e772a83a545', '59c4e2847e3d0753576720c3600edaef']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
795,10292023-0606,6227195092,238345847,100629,Clara Olé Three-Cheese Pasta Sauce 1kg,1KG X 1,0,9100000,9100000,0,,Clara Olé,727,1431,,1393,23,6,1,8,1431,4.953846153846154,290,5575,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['5cffddaa4ad883a99b1c534dde387cf2', '3e7431e70c1bd7593e3775bccbe68e62', 'ce70c6cf8677f5458e58aac5810273b2', '28454902a9df3d15c3ae1c69c3642924']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
796,10292023-0606,16056578019,238345847,100632,EQ Dry Econo Pack Small 42's Tape Baby Diapers Pack of 2,40Piece X 1,0,68600000,68600000,0,,,79,608,,583,20,4,0,1,608,4.947368421052632,553,1488,1,False,"Cabuyao, Laguna",False,False,False,False,True,False,False,"['d0ada1e84dc4e0ee95b8539cbe5c4bd8', 'e24c0104434cf64bd8021edcf88ad368', 'b99ee9d90e291e1c015745a71ac97d7a']","[{'name': 'Variations', 'options': ['Pack of 2'], 'images': None, 'properties': [], 'type': 0}]"
797,10292023-0606,15230826525,238345847,100632,Huggies Magic Comfort Eco XXL - 19 pcs,19Piece X 1,0,22000000,22000000,0,,,24,55,,51,3,0,0,1,55,4.872727272727273,61,216,1,False,"Liloan, Cebu",False,False,False,False,True,False,False,"['89286513c554e45df6c97ab62a2466ad', 'c644454cada41fa7b43c89d10a5b49ff', 'e8bf805967a99b68282cc91375c51f07', '5d04e61b685dc4f9eac8422ce721cd10', 'f85e890d6200cff3464d1fb8fa905baa']","[{'name': 'Option', 'options': ['1'], 'images': None, 'properties': [], 'type': 0}]"
798,10292023-0606,7441260245,238345847,100630,Head & Shoulders Smooth and Silky Anti-Dandruff Scalp Care Shampoo 330mL,330ML X 1,0,26900000,26900000,0,,Head & Shoulders,113,362,,354,4,1,1,2,362,4.95303867403315,100,828,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['sg-11134201-22100-54zr4xp9rrivb0', 'a23a1b0ced93fd017d7c1142e2a6c8e4', '1bd137a1ea45601e5d06c2639c0602fe', 'fe0991fe013e9fb8e76d7b900ded3db7', 'd2c0ad2fe2f95937b412281fe38b7379', 'aa74ff4ff5cce8eb810d0afe996c1f65', '1ead2ae6ab98a4df21e602b38274f5ed']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
799,10292023-0606,20576307016,238345847,100630,KERATINplus Shampoo Daily Nourishing Soft & Smooth 22ml 36 pcs,22ML X 12,0,19200000,19200000,0,,,17,29,,28,1,0,0,0,29,4.9655172413793105,238,103,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['ph-11134207-23030-bnq1au5g6qov16', 'ph-11134207-23030-xrjbxgbh6qov2e', 'ph-11134207-23030-8rjbxgbh6qovb9']","[{'name': 'Bundle', 'options': ['Bundle 36 pcs'], 'images': None, 'properties': [], 'type': 0}]"
800,10292023-0606,16158104504,238345847,100632,EQ Pants Jumbo Pack XXXL 40's Baby Diaper Pack of 2,40Piece X 1,0,97600000,97600000,0,,,106,1263,,1222,30,7,1,3,1263,4.953285827395091,597,3203,1,True,"Cabuyao, Laguna",False,False,True,False,True,False,False,"['55f2ac9c2c48dede31b44469de050733', '7d398cb2d636e6eb1bcedebed0e3f31b', 'bf7aeb1f60e13e1126e5ae8681d2e5fb']","[{'name': 'Variations', 'options': ['Pack of 2'], 'images': None, 'properties': [], 'type': 0}]"
801,10292023-0606,4553726964,238345847,100632,Tiny Buds Toddler Toothgel Stage 2 - Tutti Frutti,55G/GR X 1,0,11500000,11500000,0,,Tiny Buds,78,284,,276,3,5,0,0,284,4.954225352112676,20,706,1,False,"Calamba City, Laguna",False,False,False,False,True,False,False,"['789ad5b1822aaaf534fb33b9c358d05f', 'd2992b99f8fb44f99e804f0e3761aa62', '7717f16ef86751941f539563565a5440']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
