,itemid,shopid,category,name,pack_size,price_before_discount,price_min,price_max,raw_discount,discount,brand,like_count,comment_count,views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,low_price_guarantee,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
834,4650242180,238345847,100636,Glade Air Freshener Touch and Fresh Refill Lavender,12ML X 1,0,14600000,14600000,0,,Glade,97,162,,157,3,1,1,0,162,4.950617283950617,4,505,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['33fe0bbd581a0ffbb9e89956cac0db70', 'b92ebdcad14a4e8f5989a2bc0fbe7627', 'daeb41e16c0ebb493bec07814f5d0e18', 'ceb084f748bcb131d2bf839686e9f30f', '8b120ba43d9c0b9f17815078062f6fca']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
835,9727357957,238345847,100629,Best Foods Real Mayonnaise Mayo Magic  Pouch 470mL,470ML X 1,0,11900000,11900000,0,,Best Foods,88,461,,431,13,5,4,8,461,4.860869565217391,50,1132,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['9f9a661c56fcf309626d56a3d193b914', 'f1e4d15b3f1a05ffa06b314192db1831', 'af5b6a1b9bd7d45671a56078f205b139']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
836,6934904216,238345847,100629,Anlene Movemax White Coffee 300G,300G/GR X 1,0,17400000,17400000,0,,Anlene,87,375,,357,9,3,3,3,375,4.904,26,1009,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['470e682e2b4928ec8d4b6b08ed2d71c7', '7c3f20235117059978b0e954a4c9fa69', 'b608d93a5e0a5003740edf7b87dc48af', 'b282d1e8ec5dac146e80fe631992093f', '10d266c7c00160a236d79b5d3994282d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
837,5735361948,238345847,100629,Del Monte Heart Smart 100% Pineapple Juice 1L,1L X 1,0,11700000,11700000,0,,Del Monte,88,305,,285,10,3,1,6,305,4.859016393442623,56,1104,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['417da129236d49b83856fcffd0fddae7', '311c10585b682059b463949f5cd33cd5', '56d5f49aa498f969ee5c950ceb6de53d', 'c4db1bfc0002d8f7633213d33332cf37', 'b9b5e87639847cde2b2e8c336824b679']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
838,6242268384,238345847,100629,Lady's Choice Creamy Peanut Butter 170g,170G/GR X 1,0,8600000,8600000,0,,Lady's Choice,124,520,,483,15,9,4,9,520,4.844230769230769,26,1116,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['8160daac00523b1f3e15e636afcffe6a', 'dbda9255423b711e4ca68877557a07d2', '2e3c0531ab70f629e88e25651775bbc8', 'e45abeb1a92734bb5d9e53d010e026b0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
839,5641191287,238345847,100636,Joy Dishwashing Liquid Kalamansi Refill 355mL,355ML X 1,0,10900000,10900000,0,,Joy,52,427,,412,2,5,2,6,427,4.901639344262295,46,969,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['9a562bbb32cd2c9bf9136811a8323492', 'db7ef424d1f0ef0027975cc5f6b68509', 'b8c86dbf980a8ca200910a1bd93f6fa6', '8833fa6ccccc35df8c47ca7144ff81a1', '94e84193339cff919831229f59373390']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
840,6563646410,238345847,100632,Babyflo Baby Oil Warming 100ml x2,100ML X 2,0,17700000,17700000,0,,,50,172,,165,5,2,0,0,172,4.9476744186046515,21,489,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['6bba036fbc66708571d0507bfe6d4588', '4a84216cffb01cdc16d0db9174f10d7e', '6e835d2733b6663c0d4ae79060865a8a', '9219ff22e818d407e975e37b7b065d8b', '3f778cc6cc629c982d03c26fada22a8f', 'c59c2fcd6757ecfe537198008872d54d', '7fd6aa2c91455adaee5cadddc938d1ed', '37f325294403e41bab5ef8a58086aa00', '301a8d97d35065c3820b4551efa5aa3b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
841,7729790332,238345847,100630,Gillette Shave Foamy Menthol 175g,175G/GR X 1,0,22900000,22900000,0,,Gillette,35,118,,115,1,1,0,1,118,4.940677966101695,22,244,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22120-63repnnnjdlvd3', '75304c78abea780a4c78a67ae62451f9', 'e89b8857741f51b29f531911c04ac674', 'f5eecd846a82279296c50e7a87dd19c7', 'c35a4b674c9f2d1cac84a4e299d56217']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
842,7736624096,238345847,100629,Angel Coffee Creamer 80g,200G/GR X 1,0,1700000,1700000,0,,Angel,47,208,,199,4,3,1,1,208,4.932367149758454,105,673,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['994560ea6c55a33704e757147f6d033b', '15ec2b20058b579015befeb0db6fe3e2', '0e0b12b8d2c8fe1ea93ba241b119997d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
843,6729770985,238345847,100630,Olay Skin Total Effects Foaming Cleanser (100g),100G/GR X 1,0,23500000,23500000,0,,Olay,79,223,,215,6,2,0,0,223,4.955156950672646,24,465,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['e6790eb0fb300c828e6706a5f1345046', '46e83b4a624a3ea1617b8650fc0ebea1', 'e90c3444a0e23ad6962a9dac3442303a', '9069eeb2028b3c3fde9d30277b62f671', '2e610b24623ae5424754120e0bec10d8', '470fbabb195f475f78b8fdfcedc1e5b5', '512415e311bd11a1e2d6dc9c603f3a99']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
844,7943541730,238345847,100629,Eden Sandwich Spread Stand Up Pouch 220 mL,220ML X 1,0,6200000,6200000,0,,Eden,178,697,,669,14,5,4,5,697,4.9238505747126435,22,1568,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['2e3b2d0b946fd34bbe6a55b03c04b94e', '0e9a899f8ea15da433218386e43c7b55', 'b222a760120dd908384010bfc4bbba37']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
845,5039065630,238345847,100001,Vicks Inhaler Keychain 5ml,0.5ML X 1,0,9100000,9100000,0,,Vicks,219,315,,297,6,4,2,6,315,4.881789137380192,69,985,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['77023434f6e0caf7678f49c7c0913970', '45d600a5e463fab2aec8b2ab151c7421', '7479ebcd104b20ccf05c3b1cda39cb6a', 'a353b00dc6979f15640a4703e8edc520', 'd5335594916d5d17df2ec8b5a84e1bbc']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
846,5142272361,238345847,100629,Lady's Choice Ham Sandwich Spread 220mL,220ML X 1,0,12600000,12600000,0,,Lady's Choice,106,257,,240,7,8,0,2,257,4.879377431906615,5,534,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['657840027eebaaf6510f712a7f76b53e', 'dbefeb764ac445461425cc2c8ed8bd1e', '1fa353e1b47d90c23fcdfeeebe90404f', 'e45abeb1a92734bb5d9e53d010e026b0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
847,3634900142,238345847,100629,HONEY GOLD Cereal 220g,220G/GR X 1,11000000,10400000,10400000,5,5%,Nestle,278,626,,575,24,10,5,12,626,4.8336,31,1470,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['69ab64bd2b3db9b0d93c7ae64948f3a6', '790a34358f9dd2958c8be280a31849d6', '28c46b0b1b13101eca137be930660cb4', '388a7327e7f898c8151feff29fdfbb7e']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
848,4450251411,238345847,100636,Mr. Muscle Bathroom Cleaner Floral 900ml,900ML X 1,0,15100000,15100000,0,,Mr. Muscle,120,319,,306,7,4,1,1,319,4.940251572327044,20,703,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['8530c3d10b0d0bb78c43acb4f3a03e5c', '1ec34991ba80144ffa8e6b920f52b322', 'a36d45cddf9c4971ff94274207a89304', '4f5be75457fbfe8e0c116f3070797418']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
849,7734001312,238345847,100001,Colgate Twister Fresh Medium Toothbrush with Cap -Assorted,1Piece X 1,6200000,6100000,6100000,2,2%,Colgate,54,247,,231,9,3,2,2,247,4.882591093117409,23,520,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['6c96d582a51e2119d0b9e2ddc10fefc6', '9d5cb0613ee5fc6e62345454d7cfee20', 'c204e232956c6f110ab19b2ed19ce243', 'afa1cde08d0382225d411e53d8ae5d1b', '89b0205ce182af6445aee684f291efae']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
850,6750205374,238345847,100636,Mr. Muscle All Purpose Cleaner 1L Wild Lavender,1L X 1,0,16000000,16000000,0,,Mr. Muscle,117,241,,232,1,5,0,3,241,4.904564315352697,8,556,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['c786ecac569eac883f2e26f254d214fe', 'ef035b657db22b4d0d94240e7588afb4', 'ddee2598ef60c38d8ade44cb6e5aad97']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
851,5078209688,238345847,100636,Scotch-Brite Walis Tibay,1Piece X 1,0,27000000,27000000,0,,Scotch-Brite,159,363,,341,9,7,2,4,363,4.87603305785124,42,869,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['b55499c2f884ffb7abade10577bc058e', 'e3616c1cdbebcb74d057220295180d54', '25d4438d65cd2f2989811fe095536632']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
852,9714585706,238345847,100629,Besuto Cracker Onion & Garlic 100g,100G/GR X 1,0,2500000,2500000,0,,Besuto,198,768,,736,15,10,5,2,768,4.9282920469361144,597,2870,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['cb50158a6ac76ebdc3dfe7d3a9cc14ca', '6196aaf05cae169681f921630655e756', '7c80980236fcbd6b7a6853e736ded85c', '72922864d7871c3b9d757bea5283ff73']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
853,7793186795,238345847,100629,Nissin Butter Coconut Bites 30g,,0,900000,900000,0,,,330,2306,,2253,17,18,6,12,2306,4.949781659388647,431,10055,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['5746efeac203740c4876073268947ee0', '3b54ff4b2bb1f7709e6063ec42cb8cbb', '173289371a3ad16a98cfce9b792a0f7b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
854,3234152702,238345847,100630,Palmolive Naturals Silky Straight with Keratin Shampoo 90ml,90ML X 1,5500000,5300000,5300000,4,4%,Palmolive,371,1095,,981,33,34,19,28,1095,4.760989010989011,52,2941,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['724210739e3bd182b1b6de76346ad834', 'c96ae3dda798439f0f46c22b1e866b09', '846b4f3cd9f40551d484d3c995d1e661', '9434cbad540c1729f5b23285fb6087a6', 'f4ac6e68d7705859b2bb1088da6b86f6']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
855,3942212330,238345847,100630,Dove Nutrive Solutions Shampoo Straight and Silk For Frizzy Unmanagable Hair 170ml,170ML X 1,0,15100000,15100000,0,,Dove,131,601,,572,14,4,0,11,601,4.8966666666666665,33,1224,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['c47d0a30c880496db4a2eded059f6578', 'c7a79975ab8dd04392a9226e3a66f2ab', '42f8a2601aa10117b954a090ac418539']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
856,4734911137,238345847,100629,Anlene Movemax Chocolate 300 grams,300G/GR X 1,0,17400000,17400000,0,,Anlene,62,305,,292,6,3,1,3,305,4.911475409836066,4,659,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['d22517e23ae3b94f6ae53dea72244e2a', '0fe4472e7f526cf008d03a629d92336a', '0a1b797f05d232da8fa78486c42b17a8', 'b282d1e8ec5dac146e80fe631992093f', '10d266c7c00160a236d79b5d3994282d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
857,4529783953,238345847,100001,Oral-B Ultra Thin Pro Gum Care 3pieces Toothbrush,3Piece X 1,0,19800000,19800000,0,,Oral-B,100,162,,156,4,1,0,1,162,4.938271604938271,2,345,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['b461ad5bcdc31f87b3b39f04f0e063aa', '8df787d26c889bc6ad1742bd75f0c911', '6e43a55e3d24e26a2e36d47f561ab8ef', '7f33106d46d0ae44c7a5f7eaa6cb232a', 'ed4745f7ca6a9c1ffe2d0f4aae9fbc2d', '46b60f3627ffdafd21be5cc9f6720c9f', '93f7f9ce656142c7bd0f3c277da46b01', 'fff564dc34654057dc11f052c268a113', '328a699f23a52ff368ec3956c65b1c90']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
858,6033473337,238345847,100632,Tender Care Sakura Scent Hypo-Allergenic Baby Soap 115g,115G/GR X 1,4600000,4400000,4400000,4,4%,Tender Care,79,295,,278,5,4,2,6,295,4.854237288135593,59,811,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['2218698d65e3867dd56329bb04486ff1', '3da8f44449fd74f134c8b8d28208b523', '97d98c1946f6a97f2ea639b6ebd8bd85', 'f611ee3f4592bf45b03b10de1c3494f8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
859,6753897187,238345847,100629,Lee Kum Kee Premium Soy Sauce 1L,1L X 1,0,18800000,18800000,0,,Lee Kum Kee,46,201,,191,5,2,0,3,201,4.895522388059701,20,1056,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['b5a94c0f1a7cbdfde37792e877ff40ad', '052aa28f19cd68e49be298d6ba8985a6', '86cecfbdd49b36c403c8817f03a7e3a4', 'd77aca529f0b43427fbbbf5a0b4795b1', 'b4dcd49e59817183cd56bfee4296d805', '83a566e405ec746928e8903cd50126f0', 'ad5dcc8694709e7ee0891247e1e800f0']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
860,9414583216,238345847,100629,Alaska Evaporada 370ml,370ML X 1,0,3200000,3200000,0,,Alaska,90,653,,614,16,9,6,8,653,4.877300613496932,523,3031,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22100-ajqxeaj49jiva2', 'ec8b97dcebfc67c35402b1daab2513d8', 'sg-11134201-22100-2ssz37i49jived', '2680b873cb08e6f9b1fb28fe0305066f', 'f183e36b7d7890bb4eb09ffe0fc3adc8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
861,5263643348,238345847,100630,Cleene Yuki Yuki Facial Cotton Puff Buy 1 Take 1 2s,,0,13800000,13800000,0,,,129,354,,338,4,6,1,5,354,4.889830508474576,2,832,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['f693a5b273e09c76b97577014beee9cc', '42e848f60e650540f52d569dfd1cce18', 'c24f4823e4b20908424aae23932f3f53', '94038e82aee9b31fbf1428dfce5b3a60', 'c8725cf56b62f1da08db16db5bc2aaa3']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
862,3452957476,238345847,100629,UFC Golden Fiesta Cooking Oil 485ml,485ML X 1,0,8200000,8200000,0,,UFC,37,255,,247,1,3,0,4,255,4.925196850393701,20,581,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['dd0618d4d380c22cc1fa52578b11f1bf', '722728771e42d3871831bab86eb421d1', '8eb1d740ae1cd645f0f144a88c629810']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
863,7185464564,238345847,100631,Purina Fancy Feast Savory Salmon Adult Wet Cat Food 85g,85G/GR X 1,0,6300000,6300000,0,,Purina,37,228,,218,5,0,2,3,228,4.899122807017544,140,5160,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['dfc2e84af3acf4b63153c04096006b9b', 'd22eb03910ad7f8170f8cf0a73f7a2df', '11c0763a0fedf7ff7a4348070c8769eb', '00686d91d765ea21983a22a374232fa9']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
864,9772413731,238345847,100629,Lucky Me! Go Cup Mini Instant Noodle Soup Bulalo 40g,,0,2300000,2300000,0,,,99,535,,514,5,7,3,6,535,4.908239700374532,116,2345,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['2be5c5f5e03003144db73c46e98769fb', '31075a3ee13e5e694bf59d63e86df407', 'c00ec101345a673dfa2fc0a0dfa72cc7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
865,3632835397,238345847,100629,Kopiko Blanca Pouch 30 Pieces 30g,30G/GR X 30,0,25100000,25100000,0,,Kopiko,70,598,,567,8,5,2,16,598,4.85929648241206,98,1455,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['3890748c2bffc7b954aa084f4bcc7e23', 'fc59718fbd01935bdd7e5e41ed885546', 'b00feead588b2a5626e35e7422b67489', '9425274e1f4eae0e951ed73d6d0f3194', 'd73a99c65f6d778293884a053b769645']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
866,3642062437,238345847,100629,Knorr Liquid Seasoning Original Doy 250ml,250ML X 1,0,8400000,8400000,0,,Knorr,88,313,,304,1,0,1,7,313,4.907051282051282,30,697,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['4558af348769ea44b7e0a7664bcb53d4', 'e10a0e4124af86d858fdbcecdabd3134', '3e231d8717ff18de4b2ad536e0288420', '43998b3570aaac878c3049d6d737904e']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
867,3335753944,238345847,100632,Nido Junior Advanced Protectus Milk Supplement for Children 1-3 Years Old 1.6kg,1.6KG X 1,0,100000000,100000000,0,,Nido,107,335,,318,5,3,1,8,335,4.897590361445783,79,649,1,False,"Cabuyao, Laguna",False,False,False,False,False,False,False,"['8df5cd9df39c9a599787d56da5a031b9', '57ca817fa42db000e2735230d13a1d4a', '3be9531e833742faa1f24471925bd141', '4f2eae660c213a3134d752c617b49d58', '6445586039b800a4835ac505d21f28a4', '639b73391608e61c11888afbeb83d6f8', '3c907608ca02b9fa3f1faea64d1b600d', '3ee9e9bb9394b80acfd1966a6e236762']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
868,4457478780,238345847,100629,Mega Tuna Flakes in Oil 155g,155G/GR X 1,0,4200000,4200000,0,,Mega,48,279,,262,3,6,2,6,279,4.848920863309353,62,1290,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['5c846977e193135f361c4d4cf3dfbbac', '365b323382fd1b8f7774fa077655aef9', '1f23beb02fc6e57941fcdd92ce8ee545', 'a183dad9ad63bef59912495b03aa03e9']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
869,10329510063,238345847,100632,Drypers Baby Head To Toe Pack of 2,1Pack X 2,0,48600000,48600000,0,,,117,636,,604,14,7,2,9,636,4.889937106918239,174,1466,1,True,"Cabuyao, Laguna",False,False,True,False,False,False,False,"['250befb906d6e3de092011fca8de474f', '170b38d70fb15143391a2f1272a3cf27', '6f67f7a418349bb66fbb3af0710ff50e', 'df382aacb4961266628f188aba440ce7']","[{'name': 'Volume', 'options': ['750 ml', '700ml', '750ml'], 'images': None, 'properties': [], 'type': 0}]"
870,7641948172,238345847,100630,Pond's White Beauty Super Cream For Normal Skin 40g,40G/GR X 1,0,15500000,15500000,0,,Pond’s,167,287,,276,6,1,1,3,287,4.919860627177701,20,618,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['f6754d21dc450277d9315346a364ba02', 'e7534b6be4a67a68ab9ce6575bfc3550', '9be8ffa3c1a1573fd1509a4154bc6ec0', '57bb0ae1ea247ef1e73bb71b476cc43f', 'f1cb79e898024d75d837ba90a5e0440c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
871,4042087527,238345847,100636,Surf Fabric Conditioner Luxe Perfume 670mL,720ML X 1,0,13700000,13700000,0,,Surf,31,295,,287,2,2,1,3,295,4.928813559322034,67,691,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['7dc61203fb12c8e2e010b7decb7f7f95', '2e0cdfee9e087730e43494d20a1d4dad', '60eba2c58086d4b92e25fad4b2438b62', '44a648b712536a9152be90274697447d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
872,3663739167,238345847,100632,Babyflo Baby Cologne Powder Puff 100mL Pack of 2,100ML X 2,0,12300000,12300000,0,,,389,1154,,1112,26,5,4,7,1154,4.940869565217391,123,3443,1,True,"Calamba City, Laguna",False,False,True,False,False,False,False,"['sg-11134201-22100-sap7gtmnm2ivcb', 'sg-11134201-22100-p8jl0pwmm2ivbf', 'sg-11134201-22100-yh6m4qwmm2iv02', 'sg-11134201-22100-wxphxrwmm2ivf7']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
873,7952701302,238345847,100629,UFC Pieces and Stems Mushrooms 198g,198G/GR X 1,0,3300000,3300000,0,,UFC,87,453,,430,8,5,3,7,453,4.884955752212389,48,1363,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['6e561f08aa64b57a6216829fce8db670', '19c8851ac0f74af493569fc9242aa86f', 'ad09a2b13f31df4e1d67a27d549a8597']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
874,9114629348,238345847,100629,Oishi Potato Fries Plain Salted 50g,50G/GR X 1,0,1400000,1400000,0,,,102,328,,315,6,4,0,3,328,4.920731707317073,71,1391,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['d81a9fa423401b845375c78ecb7fb56b', '12996e72b701eb92e50396345114b058', '349b1e644be9a0f1c288a9ba26f0b98b']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
875,4578223387,238345847,100636,Scotch-Brite Heavy Duty Scrub Sponge Regular,1Piece X 1,0,6600000,6600000,0,,Scotch-Brite,37,200,,191,4,1,1,3,200,4.895,80,592,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['e284168581eff81f2a831135ed97097f', 'bd5d48fdefe5aa92ed9ab2e0a9c01a63', '78288d56ea79cf41858d471834d6fa26', '9f9923e9fc484e8a32fbb503ee4752f9']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
876,9948348545,238345847,100001,San Miguel Ethyl Alcohol 1L,1L X 1,0,13800000,13800000,0,,San Miguel,130,632,,591,23,8,3,7,632,4.879746835443038,46,2599,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['858d5c0055f69837450a40afd9b1983b', '4f6b3a6db8fd66080c7f551a1ac6f3f5', 'aa332ab84cfff026387010ddfd4b5e5d']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
877,4342239286,238345847,100630,Pond's White Brightening Beauty Pore Conditioning Toner 100mL,100ML X 1,0,10500000,10500000,0,,Pond’s,152,429,,391,19,9,4,6,429,4.836448598130841,6,1022,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['4ea5a3d3286e2f584868191367c57989', '59c50f5159c6da754a2bb8e56031d56b', 'b6b5c9d5fa6fec8e48c857d03c7818ff', '173f8cad37499e3f2c4ce1c4f996342c', '7ba837376b2f81f24709f99507e3acbc', '342f76904e07ee448d7c0fe47de900ae', 'afc785be88f00cbcaab96a9929b903cd']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
878,6643532442,238345847,100629,Cheez Whiz Pimiento Spread Stand Up Pouch 210g,210G/GR X 1,0,7900000,7900000,0,,Cheez Whiz,73,352,,335,7,4,2,4,352,4.894886363636363,70,825,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['0774f7da3c5f597fa9388c2cc728725d', '99c9bafc693fe4c189f029f145d66a03', '3179e35361a320e37c9dfd35c3ce1adc', 'f429323a4df6f141f4c07172d9d21973']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
879,8627706715,238345847,100629,Lady's Choice Regular Sandwich Spread  Pouch 220mL,220ML X 1,0,7300000,7300000,0,,lady's Choice,28,171,,164,4,1,0,2,171,4.918128654970761,35,625,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['4a845d4487afd9855c402142628d04ef', '8078787a6e7856f585e337119feec444', '420c8547c577fb03713e0f0cc203f995']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
880,5234807147,238345847,100629,Milo Kids Cereals 500g,500G/GR X 1,23500000,22300000,22300000,5,5%,Milo,257,479,,452,6,8,5,8,479,4.870020964360587,14,1168,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['sg-11134201-22100-2sklaxeudxiv06', 'sg-11134201-22100-644eszeudxiv86', 'sg-11134201-22100-7rie9yeudxiv29', 'a61163f4f893dcd9e4f44ecf61c58c6a', 'b42b9dd795421f698d3c97a958b8df2c', '38306378033745923fd6562ef070db4c']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
881,7856158561,238345847,100001,Charmee Pantyliner Powder Cool Longer 20's,20Piece X 1,0,3100000,3100000,0,,Charmee,46,275,,268,6,0,0,1,275,4.963636363636364,25,759,1,False,"Cabuyao, Laguna",False,False,False,False,False,False,False,"['4ca8a93034f32c8d2c8e211983d7191d', '5bcc2e5ea5dcf236a10a95ad61cbd365', 'dc35df44d6c8997454d4add78404f66c', '1026728ba337e1fd944dc8a78bd555d8']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
882,3442340874,238345847,100630,Pond's White Beauty Super Cream Detox For Oily Skin 40g,40G/GR X 1,0,15500000,15500000,0,,Pond’s,161,289,,271,7,4,2,5,289,4.858131487889273,20,624,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['e72036632589da7083e46d6917fee5cc', '28dfc3b12ae9e34bb7a8d9ef9ff88b6b', 'b329e6a936c77ead595018e382fe8a33', '377a690f73f43913bcbaa15880d41371', 'cc06472295c68a22d7b167b8495575f4', '32178759ec26c1ff6892719c79ebed59', 'd0bb0273b035895ebd017c49483b9ac5', '6bbae2121bc48288d1b03adf47c3e257', '737262b92aa4a0c477abd99d785ef569']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
883,8300958988,238345847,100630,Vaseline  Rosy Lip Stick Balm 4.8g,4.8G/GR X 1,0,13500000,13500000,0,,,163,248,,240,6,1,0,1,248,4.951612903225806,14,496,1,False,"Calamba City, Laguna",False,False,False,False,False,False,False,"['e12a6181eec703a6ca5681971398f083', 'bc997c52988951591a633ca23d6d22bc', 'b40a7239952c8b5731a5b6c602ead47c', 'bc886b8cc0a2387162c91b5b926af435', 'e4ecc7ba711ef6d3f47444d95e7bb856']","[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
