,date,category,category_names,brand,pack_size,pack_type,itemid,name,price_median,raw_discount,price_before_discount,units_sold,stock,status,item_page,low_price_guarantee,on_flash_sale,can_use_bundle_deal,can_use_cod,can_use_wholesale,show_free_shipping,like_count,comment_count,views,no_rating,star_1,star_2,star_3,star_4,star_5,rating,month,day,units_sold_diff,product_name
472,2023-02-02 16:51:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,6834435370,Coca-Cola Light 1.5L,61,0,,739,40,1,58.0,False,False,False,False,False,False,67,114,,109,2,2,0,1,114,4.91,February,2,0.0,Light
473,2023-02-02 16:51:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,31,0,,712,58,1,63.0,True,False,False,False,False,False,52,74,,71,2,0,0,1,74,4.92,February,2,0.0,Light
474,2023-02-02 16:51:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,29,0,,1205,25,1,73.0,True,False,False,False,False,False,77,201,,163,7,1,3,27,201,4.51,February,2,0.0,No Sugar
475,2023-02-03 14:38:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,4234445501,Coca-Cola No Sugar 1.5L,61,0,,2665,152,1,13.0,True,False,False,False,False,False,204,550,,532,8,4,4,2,550,4.95,February,3,3.0,No Sugar
476,2023-02-03 14:38:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,3534543303,Coca-Cola Original Taste 320 mL,31,0,,3100,939,1,50.0,True,False,False,False,False,False,179,371,,343,10,9,2,7,371,4.83,February,3,0.0,Original Taste
477,2023-02-03 14:38:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,6834435370,Coca-Cola Light 1.5L,61,0,,739,40,1,56.0,False,False,False,False,False,False,67,114,,109,2,2,0,1,114,4.91,February,3,0.0,Light
478,2023-02-03 14:38:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,31,0,,712,85,1,61.0,True,False,False,False,False,False,52,74,,71,2,0,0,1,74,4.92,February,3,0.0,Light
479,2023-02-03 14:38:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,29,0,,1205,21,1,71.0,True,False,False,False,False,False,77,201,,163,7,1,3,27,201,4.51,February,3,0.0,No Sugar
480,2023-02-04 14:30:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,4234445501,Coca-Cola No Sugar 1.5L,61,0,,2668,140,1,13.0,True,False,False,False,False,False,204,550,,532,8,4,4,2,550,4.95,February,4,3.0,No Sugar
481,2023-02-04 14:30:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,3534543303,Coca-Cola Original Taste 320 mL,31,0,,3102,939,1,50.0,True,False,False,False,False,False,179,371,,343,10,9,2,7,371,4.83,February,4,2.0,Original Taste
482,2023-02-04 14:30:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,6834435370,Coca-Cola Light 1.5L,61,0,,739,40,1,56.0,False,False,False,False,False,False,67,114,,109,2,2,0,1,114,4.91,February,4,0.0,Light
483,2023-02-04 14:30:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,31,0,,712,85,1,61.0,True,False,False,False,False,False,52,74,,71,2,0,0,1,74,4.92,February,4,0.0,Light
484,2023-02-04 14:30:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,29,0,,1206,21,1,71.0,True,False,False,False,False,False,77,202,,164,7,1,3,27,202,4.51,February,4,1.0,No Sugar
485,2023-02-05 16:38:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,4234445501,Coca-Cola No Sugar 1.5L,61,0,,2675,138,1,12.0,True,False,False,False,False,False,205,551,,533,8,4,4,2,551,4.95,February,5,7.0,No Sugar
486,2023-02-05 16:38:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,3534543303,Coca-Cola Original Taste 320 mL,31,0,,3104,929,1,48.0,True,False,False,False,False,False,179,372,,344,10,9,2,7,372,4.83,February,5,2.0,Original Taste
487,2023-02-05 16:38:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,6834435370,Coca-Cola Light 1.5L,61,0,,742,40,1,54.0,False,False,False,False,False,False,67,114,,109,2,2,0,1,114,4.91,February,5,3.0,Light
488,2023-02-05 16:38:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,31,0,,712,69,1,59.0,True,False,False,False,False,False,52,74,,71,2,0,0,1,74,4.92,February,5,0.0,Light
489,2023-02-05 16:38:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,29,0,,1206,21,1,69.0,True,False,False,False,False,False,77,202,,164,7,1,3,27,202,4.51,February,5,0.0,No Sugar
490,2023-02-06 13:09:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,4234445501,Coca-Cola No Sugar 1.5L,61,0,,2678,136,1,12.0,True,False,False,False,False,False,205,553,,535,8,4,4,2,553,4.95,February,6,3.0,No Sugar
491,2023-02-06 13:09:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,3534543303,Coca-Cola Original Taste 320 mL,31,0,,3104,929,1,48.0,True,False,False,False,False,False,180,372,,344,10,9,2,7,372,4.83,February,6,0.0,Original Taste
492,2023-02-06 13:09:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,6834435370,Coca-Cola Light 1.5L,61,0,,742,40,1,54.0,False,False,False,False,False,False,67,114,,109,2,2,0,1,114,4.91,February,6,0.0,Light
493,2023-02-06 13:09:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,31,0,,712,69,1,59.0,True,False,False,False,False,False,52,74,,71,2,0,0,1,74,4.92,February,6,0.0,Light
494,2023-02-06 13:09:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,29,0,,1206,21,1,68.0,True,False,False,False,False,False,77,202,,164,7,1,3,27,202,4.51,February,6,0.0,No Sugar
495,2023-02-07 18:41:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,4234445501,Coca-Cola No Sugar 1.5L,61,0,,2681,137,1,12.0,True,False,False,False,False,False,206,556,,537,9,4,4,2,556,4.94,February,7,3.0,No Sugar
496,2023-02-07 18:41:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,3534543303,Coca-Cola Original Taste 320 mL,31,0,,3107,931,1,48.0,True,False,False,False,False,False,180,373,,345,10,9,2,7,373,4.83,February,7,3.0,Original Taste
497,2023-02-07 18:41:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,6834435370,Coca-Cola Light 1.5L,61,0,,743,39,1,54.0,False,False,False,False,False,False,67,115,,110,2,2,0,1,115,4.91,February,7,1.0,Light
498,2023-02-07 18:41:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,31,0,,712,69,1,59.0,True,False,False,False,False,False,52,74,,71,2,0,0,1,74,4.92,February,7,0.0,Light
499,2023-02-07 18:41:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,29,0,,1212,21,1,68.0,True,False,False,False,False,False,77,203,,165,7,1,3,27,203,4.52,February,7,6.0,No Sugar
500,2023-02-08 15:37:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,4234445501,Coca-Cola No Sugar 1.5L,61,0,,2685,133,1,13.0,True,False,False,False,False,False,206,559,,539,9,5,4,2,559,4.94,February,8,4.0,No Sugar
501,2023-02-08 15:37:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,3534543303,Coca-Cola Original Taste 320 mL,31,0,,3107,925,1,48.0,True,False,False,False,False,False,180,373,,345,10,9,2,7,373,4.83,February,8,0.0,Original Taste
502,2023-02-08 15:37:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,6834435370,Coca-Cola Light 1.5L,61,0,,743,36,1,54.0,False,False,False,False,False,False,67,115,,110,2,2,0,1,115,4.91,February,8,0.0,Light
503,2023-02-08 15:37:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,31,0,,712,69,1,59.0,True,False,False,False,False,False,52,74,,71,2,0,0,1,74,4.92,February,8,0.0,Light
504,2023-02-08 15:37:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,29,0,,1212,18,1,68.0,True,False,False,False,False,False,77,203,,165,7,1,3,27,203,4.52,February,8,0.0,No Sugar
505,2023-02-09 14:12:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,4234445501,Coca-Cola No Sugar 1.5L,61,0,,2686,130,1,13.0,True,False,False,False,False,False,206,561,,541,9,5,4,2,561,4.94,February,9,1.0,No Sugar
506,2023-02-09 14:12:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,3534543303,Coca-Cola Original Taste 320 mL,31,0,,3107,923,1,48.0,True,False,False,False,False,False,180,373,,345,10,9,2,7,373,4.83,February,9,0.0,Original Taste
507,2023-02-09 14:12:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,6834435370,Coca-Cola Light 1.5L,61,0,,744,33,1,54.0,False,False,False,False,False,False,67,116,,111,2,2,0,1,116,4.91,February,9,1.0,Light
508,2023-02-09 14:12:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,31,0,,712,69,1,58.0,True,False,False,False,False,False,52,74,,71,2,0,0,1,74,4.92,February,9,0.0,Light
509,2023-02-09 14:12:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,29,0,,1212,14,1,68.0,True,False,False,False,False,False,77,203,,165,7,1,3,27,203,4.52,February,9,0.0,No Sugar
510,2023-06-18 14:06:00,100629,Food & Beverage,Coca-Cola,320ML X 1,multi-pack,14683354487,Coca-Cola Original Taste 320mL Save Php 15 Multipack,183,8,198,791,80,1,17.0,False,False,False,False,False,False,70,154,,126,8,3,4,13,154,4.49,June,18,,Original Taste
511,2023-06-18 14:06:00,100629,Food & Beverage,Coca-Cola,320ML X 1,single-pack,3534543303,Coca-Cola Original Taste 320 mL,33,0,33,3550,476,1,19.0,True,False,False,False,False,False,192,412,,379,12,9,3,9,412,4.82,June,18,443.0,Original Taste
512,2023-06-18 14:06:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,183,8,198,984,148,1,20.0,False,False,False,False,False,False,68,167,,136,6,12,5,8,167,4.56,June,18,,Zero
513,2023-06-18 14:06:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,33,0,33,1335,159,1,83.0,True,False,False,False,False,False,84,208,,169,7,1,4,27,208,4.51,June,18,123.0,No Sugar
514,2023-06-27 19:56:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,4234445501,Coca-Cola No Sugar 1.5L,63,0,63,3132,116,1,14.0,True,False,False,False,False,False,236,692,,661,15,8,4,4,692,4.92,June,27,446.0,No Sugar
515,2023-06-27 19:56:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,183,8,198,1014,99,1,15.0,False,False,False,False,False,False,70,171,,139,7,12,5,8,171,4.56,June,27,30.0,Zero
516,2023-06-27 19:56:00,100629,Food & Beverage,Coca-Cola,2L X 1,single-pack,19102135417,Coca-Cola Zero Sugar 2L,72,0,72,183,17,1,21.0,False,False,False,False,False,False,8,52,,45,5,0,0,2,52,4.75,June,27,,Zero
517,2023-06-27 19:56:00,100629,Food & Beverage,Coca-Cola,320ML X 1,multi-pack,14683354487,Coca-Cola Original Taste 320mL Save Php 15 Multipack,183,8,198,827,158,1,24.0,False,False,False,False,False,False,76,157,,128,8,3,4,14,157,4.48,June,27,36.0,Original Taste
518,2023-06-27 19:56:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,14887198263,Coca-Cola Original Taste 1.5L Bundle of 3,189,0,189,359,23,1,42.0,False,False,False,False,False,False,27,78,,74,1,1,0,2,78,4.86,June,27,,Original Taste
519,2023-06-27 19:56:00,100629,Food & Beverage,Coca-Cola,320ML X 1,single-pack,3534543303,Coca-Cola Original Taste 320 mL,31,6,33,3560,150,1,44.0,True,False,False,False,False,False,192,414,,380,13,9,3,9,414,4.82,June,27,10.0,Original Taste
520,2023-06-27 19:56:00,100629,Food & Beverage,Coca-Cola,2L X 1,single-pack,13791901663,Coca-Cola Light Taste 2L,72,0,72,34,7,1,91.0,False,False,False,False,False,False,2,9,,9,0,0,0,0,9,5.0,June,27,,Light
521,2023-07-08 23:49:00,100629,Food & Beverage,Coca-Cola,320ML X 1,single-pack,3534543303,Coca-Cola Original Taste 320 mL,33,0,,3576,457,1,40.0,True,False,False,False,False,False,194,418,,383,14,9,3,9,418,4.82,July,8,16.0,Original Taste
522,2023-07-08 23:49:00,100629,Food & Beverage,Coca-Cola,320ML X 1,multi-pack,14683354487,Coca-Cola Original Taste 320mL Save Php 15 Multipack,183,8,198,899,41,1,47.0,False,False,False,False,False,False,78,166,,132,8,3,5,18,166,4.39,July,8,72.0,Original Taste
523,2023-07-08 23:49:00,100629,Food & Beverage,Coca-Cola,180ML X 1,single-pack,17273499438,Coca-Cola Zero Mini Can 180Ml,24,0,,305,15,1,77.0,False,False,False,False,False,False,7,22,,18,0,2,1,1,22,4.5,July,8,,Coca-Cola Zero Mini Can 180Ml
524,2023-07-08 23:49:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,33,0,,1348,149,1,79.0,True,False,False,False,False,False,85,211,,170,8,1,4,28,211,4.5,July,8,13.0,No Sugar
525,2023-07-10 21:50:00,100629,Food & Beverage,Coca-Cola,320ML X 1,multi-pack,14683354487,Coca-Cola Original Taste 320mL Save Php 15 Multipack,183,8,198,913,1,1,18.0,False,False,False,False,False,False,80,166,,132,8,3,5,18,166,4.39,July,10,14.0,Original Taste
526,2023-07-10 21:50:00,100629,Food & Beverage,Coca-Cola,320ML X 1,single-pack,3534543303,Coca-Cola Original Taste 320 mL,33,0,,3577,456,1,43.0,True,False,False,False,False,False,194,418,,383,14,9,3,9,418,4.82,July,10,1.0,Original Taste
527,2023-08-31 13:27:00,100629,Food & Beverage,Coca-Cola,320ML X 1,multi-pack,14683354487,Coca-Cola Original Taste 320mL Save Php 15 Multipack,198,0,,1249,20,1,12.0,False,False,False,True,False,False,144,215,,164,12,7,7,25,215,4.32,August,31,336.0,Original Taste
528,2023-08-31 13:27:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,198,0,,1314,136,1,13.0,False,False,False,True,False,False,119,204,,164,8,16,6,10,204,4.54,August,31,300.0,Zero
529,2023-08-31 13:27:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,33,0,,748,3,1,72.0,True,False,False,True,False,False,56,77,,74,2,0,0,1,77,4.92,August,31,36.0,Light
530,2023-09-10 23:20:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,198,0,,1407,84,1,9.0,False,False,False,True,False,False,124,216,,171,11,16,8,10,216,4.52,September,10,93.0,Zero
531,2023-09-10 23:20:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,33,0,,1475,76,1,43.0,True,False,False,True,False,False,99,221,,178,8,2,4,29,221,4.49,September,10,127.0,No Sugar
532,2023-09-10 23:20:00,100629,Food & Beverage,Coca-Cola,180ML X 1,single-pack,17273499438,Coca-Cola Zero Mini Can 180Ml,24,0,,411,44,1,57.0,False,False,False,True,False,False,13,33,,27,1,2,1,2,33,4.52,September,10,106.0,Coca-Cola Zero Mini Can 180Ml
533,2023-09-10 23:20:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,33,0,,751,16,1,101.0,True,False,False,True,False,False,57,77,,74,2,0,0,1,77,4.92,September,10,3.0,Light
534,2023-09-11 12:33:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,198,0,,1415,83,1,8.0,False,False,False,True,False,False,124,216,,171,11,16,8,10,216,4.52,September,11,8.0,Zero
535,2023-09-11 12:33:00,100629,Food & Beverage,Coca-Cola,320ML X 1,multi-pack,14683354487,Coca-Cola Original Taste 320mL Save Php 15 Multipack,198,0,,1325,1,1,9.0,False,False,False,True,False,False,153,227,,174,13,7,7,26,227,4.33,September,11,76.0,Original Taste
536,2023-09-11 12:33:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,33,0,,1475,76,1,42.0,True,False,False,True,False,False,100,221,,178,8,2,4,29,221,4.49,September,11,0.0,No Sugar
537,2023-09-11 12:33:00,100629,Food & Beverage,Coca-Cola,180ML X 1,single-pack,17273499438,Coca-Cola Zero Mini Can 180Ml,24,0,,411,42,1,55.0,False,False,False,True,False,False,13,33,,27,1,2,1,2,33,4.52,September,11,0.0,Coca-Cola Zero Mini Can 180Ml
538,2023-09-11 12:33:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,33,0,,751,13,1,100.0,True,False,False,True,False,False,57,77,,74,2,0,0,1,77,4.92,September,11,0.0,Light
539,2023-09-13 21:53:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,198,0,,1437,61,1,7.0,False,False,False,True,False,False,125,219,,173,11,16,8,11,219,4.51,September,13,22.0,Zero
540,2023-09-13 21:53:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,33,0,,1475,75,1,40.0,True,False,False,True,False,False,100,221,,178,8,2,4,29,221,4.49,September,13,0.0,No Sugar
541,2023-09-13 21:53:00,100629,Food & Beverage,Coca-Cola,180ML X 1,single-pack,17273499438,Coca-Cola Zero Mini Can 180Ml,24,0,,420,41,1,53.0,False,False,False,True,False,False,13,33,,27,1,2,1,2,33,4.52,September,13,9.0,Coca-Cola Zero Mini Can 180Ml
542,2023-09-13 21:53:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,33,0,,755,9,1,97.0,True,False,False,True,False,False,57,78,,75,2,0,0,1,78,4.92,September,13,4.0,Light
543,2023-09-14 19:17:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,198,0,,1437,61,1,8.0,False,False,False,True,False,False,124,219,,173,11,16,8,11,219,4.51,September,14,0.0,Zero
544,2023-09-14 19:17:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,33,0,,1475,75,1,40.0,True,False,False,True,False,False,100,221,,178,8,2,4,29,221,4.49,September,14,0.0,No Sugar
545,2023-09-14 19:17:00,100629,Food & Beverage,Coca-Cola,180ML X 1,single-pack,17273499438,Coca-Cola Zero Mini Can 180Ml,24,0,,420,41,1,53.0,False,False,False,True,False,False,13,33,,27,1,2,1,2,33,4.52,September,14,0.0,Coca-Cola Zero Mini Can 180Ml
546,2023-09-14 19:17:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,33,0,,755,9,1,97.0,True,False,False,True,False,False,57,78,,75,2,0,0,1,78,4.92,September,14,0.0,Light
547,2023-09-15 09:56:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,198,0,,1441,57,1,8.0,False,False,False,True,False,False,125,220,,174,11,16,8,11,220,4.51,September,15,4.0,Zero
548,2023-09-15 09:56:00,100629,Food & Beverage,Coca-Cola,320ML X 1,multi-pack,14683354487,Coca-Cola Original Taste 320mL Save Php 15 Multipack,198,0,,1397,134,1,9.0,False,False,False,True,False,False,152,231,,177,13,7,7,27,231,4.32,September,15,72.0,Original Taste
549,2023-09-15 09:56:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,33,0,,1475,75,1,44.0,True,False,False,True,False,False,102,221,,178,8,2,4,29,221,4.49,September,15,0.0,No Sugar
550,2023-09-15 09:56:00,100629,Food & Beverage,Coca-Cola,1.5L X 1,single-pack,4234445501,Coca-Cola No Sugar 1.5L,63,0,,3238,231,1,50.0,True,False,False,True,False,False,249,725,,690,16,10,4,5,725,4.91,September,15,106.0,No Sugar
551,2023-09-15 09:56:00,100629,Food & Beverage,Coca-Cola,180ML X 1,single-pack,17273499438,Coca-Cola Zero Mini Can 180Ml,24,0,,426,24,1,58.0,False,False,False,True,False,False,15,33,,27,1,2,1,2,33,4.52,September,15,6.0,Coca-Cola Zero Mini Can 180Ml
552,2023-09-15 09:56:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,33,0,,756,9,1,102.0,True,False,False,True,False,False,57,78,,75,2,0,0,1,78,4.92,September,15,1.0,Light
553,2023-09-16 10:59:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,198,0,,1445,47,1,8.0,False,False,False,True,False,False,127,220,,174,11,16,8,11,220,4.51,September,16,4.0,Zero
554,2023-09-16 10:59:00,100629,Food & Beverage,Coca-Cola,320ML X 1,multi-pack,14683354487,Coca-Cola Original Taste 320mL Save Php 15 Multipack,198,0,,1401,98,1,9.0,False,False,False,True,False,False,153,232,,178,13,7,7,27,232,4.33,September,16,4.0,Original Taste
555,2023-09-16 10:59:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,33,0,,1487,57,1,45.0,True,False,False,True,False,False,102,221,,178,8,2,4,29,221,4.49,September,16,12.0,No Sugar
556,2023-09-16 10:59:00,100629,Food & Beverage,Coca-Cola,180ML X 1,single-pack,17273499438,Coca-Cola Zero Mini Can 180Ml,24,0,,429,24,1,58.0,False,False,False,True,False,False,15,34,,28,1,2,1,2,34,4.53,September,16,3.0,Coca-Cola Zero Mini Can 180Ml
557,2023-09-16 10:59:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,33,0,,756,6,1,103.0,True,False,False,True,False,False,57,78,,75,2,0,0,1,78,4.92,September,16,0.0,Light
558,2023-09-17 12:21:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,198,0,,1450,44,1,10.0,False,False,False,True,False,False,127,221,,174,11,16,8,12,221,4.5,September,17,5.0,Zero
559,2023-09-17 12:21:00,100629,Food & Beverage,Coca-Cola,320ML X 1,multi-pack,14683354487,Coca-Cola Original Taste 320mL Save Php 15 Multipack,198,0,,1421,93,1,10.0,False,False,False,True,False,False,154,232,,178,13,7,7,27,232,4.33,September,17,20.0,Original Taste
560,2023-09-17 12:21:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,33,0,,1487,219,1,46.0,True,False,False,True,False,False,102,221,,178,8,2,4,29,221,4.49,September,17,0.0,No Sugar
561,2023-09-17 12:21:00,100629,Food & Beverage,Coca-Cola,180ML X 1,single-pack,17273499438,Coca-Cola Zero Mini Can 180Ml,24,0,,429,24,1,59.0,False,False,False,True,False,False,15,34,,28,1,2,1,2,34,4.53,September,17,0.0,Coca-Cola Zero Mini Can 180Ml
562,2023-09-17 12:21:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,33,0,,756,6,1,100.0,True,False,False,True,False,False,57,78,,75,2,0,0,1,78,4.92,September,17,0.0,Light
563,2023-09-18 12:36:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,198,0,,1452,43,1,10.0,False,False,False,True,False,False,128,221,,174,11,16,8,12,221,4.5,September,18,2.0,Zero
564,2023-09-18 12:36:00,100629,Food & Beverage,Coca-Cola,320ML X 1,multi-pack,14683354487,Coca-Cola Original Taste 320mL Save Php 15 Multipack,198,0,,1429,89,1,11.0,False,False,False,True,False,False,155,232,,178,13,7,7,27,232,4.33,September,18,8.0,Original Taste
565,2023-09-18 12:36:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,33,0,,1487,189,1,49.0,True,False,False,True,False,False,102,221,,178,8,2,4,29,221,4.49,September,18,0.0,No Sugar
566,2023-09-18 12:36:00,100629,Food & Beverage,Coca-Cola,180ML X 1,single-pack,17273499438,Coca-Cola Zero Mini Can 180Ml,24,0,,434,22,1,63.0,False,False,False,True,False,False,15,35,,29,1,2,1,2,35,4.54,September,18,5.0,Coca-Cola Zero Mini Can 180Ml
567,2023-09-18 12:36:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,33,0,,759,6,1,105.0,True,False,False,True,False,False,57,78,,75,2,0,0,1,78,4.92,September,18,3.0,Light
568,2023-09-19 14:35:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,198,0,,1462,42,1,11.0,False,False,False,True,False,False,129,222,,175,11,16,8,12,222,4.5,September,19,10.0,Zero
569,2023-09-19 14:35:00,100629,Food & Beverage,Coca-Cola,320ML X 1,multi-pack,14683354487,Coca-Cola Original Taste 320mL Save Php 15 Multipack,198,0,,1431,75,1,12.0,False,False,False,True,False,False,156,232,,178,13,7,7,27,232,4.33,September,19,2.0,Original Taste
570,2023-09-19 14:35:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7434444590,Coca-Cola No Sugar 320mL,33,0,,1487,183,1,52.0,True,False,False,True,False,False,102,221,,178,8,2,4,29,221,4.49,September,19,0.0,No Sugar
571,2023-09-19 14:35:00,100629,Food & Beverage,Coca-Cola,180ML X 1,single-pack,17273499438,Coca-Cola Zero Mini Can 180Ml,24,0,,440,22,1,66.0,False,False,False,True,False,False,15,35,,29,1,2,1,2,35,4.54,September,19,6.0,Coca-Cola Zero Mini Can 180Ml
572,2023-09-19 14:35:00,100629,Food & Beverage,Coca-Cola,325ML X 1,single-pack,7234441843,Coca-Cola Light 320mL,33,0,,759,6,1,111.0,True,False,False,True,False,False,57,78,,75,2,0,0,1,78,4.92,September,19,0.0,Light
573,2023-09-20 09:48:00,100629,Food & Beverage,Coca-Cola,6Piece X 1,multi-pack,15183367825,Coca-Cola Zero Sugar 320mL Save Php 15 Multipack,198,0,,1463,43,1,12.0,False,False,False,True,False,False,129,222,,175,11,16,8,12,222,4.5,September,20,1.0,Zero
